"ID_LUID","x","y","Area.1000ha"
2266,23,41,3247.679376
2267,25,41,2182.488476
2268,27,41,2987.54666
2269,29,41,1656.285862
2270,31,41,2277.728514
2271,33,41,3501.700057
2272,35,41,3443.955826
2273,37,41,2309.927102
2274,39,41,1837.242156
2275,41,41,2425.20619
2276,43,41,3732.810427
2277,45,41,3283.730594
2278,47,41,3588.62405
2279,49,41,1980.592323
2280,51,41,59.00346825
2281,53,41,1095.8657
2282,55,41,3382.55423
2283,57,41,3414.05
2284,59,41,946.6012921
2285,61,41,1190.927562
2286,63,41,3647.436739
2287,65,41,3739.235632
2288,67,41,3398.854109
2289,69,41,3072.8973
2290,71,41,2015.860422
2291,73,41,1098.219924
2292,75,41,570.9314422
2293,77,41,603.6950254
2294,79,41,1679.148434
2295,81,41,3097.17594
2296,83,41,3546.570984
2297,85,41,3713.50009
2298,87,41,3179.588417
2299,89,41,2513.76797
2300,91,41,3412.92124
2301,93,41,3505.807287
2302,95,41,3601.571642
2303,97,41,3588.313804
2304,99,41,3673.617009
2305,101,41,3712.948183
2306,103,41,3739.20908
2307,105,41,3739.198473
2308,107,41,3732.6112
2309,109,41,3739.175758
2310,111,41,3739.102271
2311,113,41,3719.611368
2312,115,41,3699.852321
2313,117,41,3739.215934
2314,119,41,3732.794224
2315,121,41,2534.971324
2316,123,41,3654.160404
2317,125,41,3699.96458
2318,127,41,3739.224459
2319,129,41,2596.617468
2320,139,41,19.58572
2321,141,41,1817.882627
2322,-123,39,2886.347823
2323,-121,39,3793.129538
2324,-119,39,3766.481309
2325,-117,39,3846.49356
2326,-115,39,3846.502051
2327,-113,39,3846.497469
2328,-111,39,3846.396481
2329,-109,39,3846.706455
2330,-107,39,3846.496838
2331,-105,39,3846.556939
2332,-103,39,3846.513652
2333,-101,39,3846.522543
2334,-99,39,3846.524073
2335,-97,39,3846.512551
2336,-95,39,3846.489963
2337,-93,39,3812.830418
2338,-91,39,3846.481569
2339,-89,39,3846.514461
2340,-87,39,3846.585931
2341,-85,39,3846.484939
2342,-83,39,3846.520847
2343,-81,39,3846.459015
2344,-79,39,3846.529593
2345,-77,39,3209.148674
2346,-75,39,2058.005196
2347,-9,39,2089.002555
2348,-7,39,3846.440462
2349,-5,39,3846.566909
2350,-3,39,3833.315287
2351,-1,39,3344.297788
2352,1,39,80.32066465
2353,3,39,364.0381853
2354,5,39,33.04783282
2355,9,39,1054.31414
2356,13,39,80.90941833
2357,15,39,355.6555822
2358,17,39,1233.171036
2359,19,39,112.3882701
2360,21,39,2490.260702
2361,23,39,2327.461755
2362,25,39,214.5691774
2363,27,39,2795.202709
2364,29,39,3846.492059
2365,31,39,3792.602255
2366,33,39,3685.612079
2367,35,39,3846.581483
2368,37,39,3846.445736
2369,39,39,3806.184113
2370,41,39,3846.428748
2371,43,39,3456.84459
2372,45,39,3559.529726
2373,47,39,3236.124761
2374,49,39,2080.399557
2375,53,39,551.83
2376,55,39,3698.048748
2377,57,39,2950.970255
2378,59,39,3747.27077
2379,61,39,3159.254556
2380,63,39,3773.785729
2381,65,39,3846.586484
2382,67,39,1891.065821
2383,69,39,1739.942625
2384,71,39,935.6742834
2385,73,39,218.21
2386,75,39,735.9978638
2387,77,39,3243.426787
2388,79,39,3846.515487
2389,81,39,3846.543682
2390,83,39,3846.539365
2391,85,39,3846.54955
2392,87,39,3259.838284
2393,89,39,1644.239364
2394,91,39,2058.87116
2395,93,39,2843.467644
2396,95,39,2323.750541
2397,97,39,853.6748264
2398,99,39,1745.64521
2399,101,39,3045.618205
2400,103,39,3779.230201
2401,105,39,3350.87689
2402,107,39,2706.142603
2403,109,39,3740.411724
2404,111,39,3846.413329
2405,113,39,3846.456365
2406,115,39,3839.746902
2407,117,39,3531.333573
2408,119,39,1080.213155
2409,121,39,451.4787875
2410,123,39,747.3878885
2411,125,39,1815.145661
2412,127,39,3441.699796
2413,129,39,370.4115706
2414,139,39,524.5229834
2415,141,39,3073.837923
2416,-123,37,368.0568324
2417,-121,37,3730.686286
2418,-119,37,3924.002645
2419,-117,37,3951.101169
2420,-115,37,3909.531627
2421,-113,37,3951.070451
2422,-111,37,3951.162763
2423,-109,37,3951.054498
2424,-107,37,3951.083417
2425,-105,37,3951.057904
2426,-103,37,3951.061805
2427,-101,37,3951.124826
2428,-99,37,3951.099507
2429,-97,37,3951.077904
2430,-95,37,3909.757329
2431,-93,37,3944.173123
2432,-91,37,3951.109204
2433,-89,37,3861.415722
2434,-87,37,3930.348562
2435,-85,37,3930.26012
2436,-83,37,3916.476914
2437,-81,37,3951.096104
2438,-79,37,3951.145007
2439,-77,37,3342.442925
2440,-75,37,156.7659336
2441,-9,37,735.9559409
2442,-7,37,2032.971018
2443,-5,37,3141.571894
2444,-3,37,2444.539412
2445,-1,37,693.839217
2446,1,37,782.2513111
2447,3,37,1458.417532
2448,5,37,1630.426843
2449,7,37,1898.61121
2450,9,37,2172.55687
2451,11,37,696.3548642
2452,13,37,877.5177589
2453,15,37,1405.809402
2454,17,37,6.799446659
2455,21,37,504.0789849
2456,23,37,1399.52095
2457,25,37,191.0659625
2458,27,37,914.686441
2459,29,37,2928.593289
2460,31,37,2604.663037
2461,33,37,3577.167856
2462,35,37,2644.68811
2463,37,37,3875.312652
2464,39,37,3944.175032
2465,41,37,3951.064815
2466,43,37,3951.221085
2467,45,37,3576.503578
2468,47,37,3951.111548
2469,49,37,3407.234304
2470,51,37,1657.190161
2471,53,37,1581.363752
2472,55,37,3937.324529
2473,57,37,3890.009129
2474,59,37,3227.276014
2475,61,37,3648.020832
2476,63,37,3951.074721
2477,65,37,2103.922815
2478,67,37,1286.733386
2479,69,37,1368.58922
2480,71,37,296.20471
2481,73,37,1195.95995
2482,75,37,69.25213
2483,77,37,625.3331883
2484,79,37,1716.713833
2485,81,37,2954.744984
2486,83,37,2266.080446
2487,85,37,1142.536801
2488,87,37,61.14
2489,91,37,210.58893
2490,93,37,1930.894854
2491,95,37,3225.268027
2492,97,37,2926.257568
2493,99,37,1682.099828
2494,101,37,1352.580944
2495,103,37,1312.236877
2496,105,37,1917.461398
2497,107,37,2736.414014
2498,109,37,3951.129705
2499,111,37,3951.047071
2500,113,37,3951.154198
2501,115,37,3951.056274
2502,117,37,3937.254319
2503,119,37,3079.670926
2504,121,37,2098.437791
2505,123,37,280.7284698
2506,125,37,115.4538425
2507,127,37,2839.579128
2508,129,37,2512.967774
2509,133,37,34.61100481
2510,137,37,1608.189371
2511,139,37,3399.791749
2512,141,37,1630.264109
2513,-121,35,1393.298302
2514,-119,35,3724.639248
2515,-117,35,4050.811841
2516,-115,35,4043.684202
2517,-113,35,4050.80652
2518,-111,35,4050.77668
2519,-109,35,4050.85123
2520,-107,35,4050.664368
2521,-105,35,4036.723459
2522,-103,35,4050.754744
2523,-101,35,4050.801533
2524,-99,35,4050.838705
2525,-97,35,4036.660669
2526,-95,35,4050.781374
2527,-93,35,4050.799914
2528,-91,35,4050.839038
2529,-89,35,3945.384057
2530,-87,35,3994.516469
2531,-85,35,3980.834013
2532,-83,35,4036.818446
2533,-81,35,3980.521683
2534,-79,35,4050.741854
2535,-77,35,2319.724531
2536,-75,35,83.60930747
2537,-7,35,566.0002331
2538,-5,35,2996.641802
2539,-3,35,2409.126468
2540,-1,35,3129.478565
2541,1,35,4036.852379
2542,3,35,4050.81053
2543,5,35,4050.758749
2544,7,35,4050.802165
2545,9,35,4050.847539
2546,11,35,1339.774244
2547,15,35,20.90493705
2548,23,35,119.1834417
2549,25,35,610.0697344
2550,27,35,104.9755396
2551,33,35,843.7801531
2552,35,35,365.8471639
2553,37,35,4050.826607
2554,39,35,4050.858406
2555,41,35,4050.825151
2556,43,35,4050.854545
2557,45,35,4050.838679
2558,47,35,4050.738794
2559,49,35,4050.870049
2560,51,35,4050.785795
2561,53,35,4050.835892
2562,55,35,4050.764812
2563,57,35,4050.776062
2564,59,35,4015.393282
2565,61,35,2441.063006
2566,63,35,851.5831571
2570,71,35,1104.868251
2571,73,35,3925.254402
2572,75,35,3511.10999
2573,77,35,2151.586084
2574,79,35,14.18326749
2575,91,35,163.1970229
2576,93,35,1288.941705
2577,95,35,1174.68007
2578,97,35,788.2768697
2579,99,35,1794.323753
2580,101,35,1019.253429
2581,103,35,1000.436967
2582,105,35,2628.108128
2583,107,35,2455.942648
2584,109,35,3589.589496
2585,111,35,3079.609708
2586,113,35,3724.755963
2587,115,35,4008.616696
2588,117,35,3917.162139
2589,119,35,3333.861622
2590,121,35,134.4467502
2591,127,35,2046.708568
2592,129,35,1384.781943
2593,131,35,567.1173824
2594,133,35,2213.013462
2595,135,35,2527.439187
2596,137,35,2868.670467
2597,139,35,1895.873101
2598,141,35,453.9330411
2599,-121,33,14.26913093
2600,-119,33,142.9227258
2601,-117,33,2888.653183
2602,-115,33,4073.656881
2603,-113,33,4131.005967
2604,-111,33,4138.318347
2605,-109,33,4145.56957
2606,-107,33,4109.562596
2607,-105,33,4145.562445
2608,-103,33,4145.533128
2609,-101,33,4145.508452
2610,-99,33,4124.090162
2611,-97,33,4116.954532
2612,-95,33,4131.079787
2613,-93,33,4145.46936
2614,-91,33,4145.492874
2615,-89,33,4145.521441
2616,-87,33,4123.902753
2617,-85,33,4123.883414
2618,-83,33,4145.499556
2619,-81,33,3623.838399
2620,-79,33,1137.749852
2621,-17,33,72.17
2622,-9,33,1431.41218
2623,-7,33,3795.661887
2624,-5,33,4145.527096
2625,-3,33,4145.536923
2626,-1,33,4131.192705
2627,1,33,4145.526674
2628,3,33,4145.534787
2629,5,33,4145.473883
2630,7,33,4145.49946
2631,9,33,4145.531604
2632,11,33,3058.756108
2633,13,33,1773.911707
2634,15,33,710.753447
2635,21,33,1340.270473
2636,23,33,1057.721663
2637,35,33,1780.573783
2638,37,33,4145.469112
2639,39,33,4145.518091
2640,41,33,4145.50528
2641,43,33,4145.499787
2642,45,33,4109.446749
2643,47,33,4138.320493
2644,49,33,4145.405417
2645,51,33,4145.550841
2646,53,33,4145.546953
2647,55,33,4145.53979
2648,57,33,4145.46082
2649,59,33,4073.743366
2650,61,33,1426.522906
2654,69,33,463.5854268
2655,71,33,1863.048426
2656,73,33,3404.847652
2657,75,33,4095.575986
2658,77,33,3368.817125
2659,79,33,2334.346792
2660,91,33,135.608024
2661,93,33,2223.441655
2662,95,33,1155.67686
2663,97,33,2317.643294
2664,99,33,2832.545325
2665,101,33,3448.16083
2666,103,33,2879.398327
2667,105,33,2557.668724
2668,107,33,2737.090241
2669,109,33,2931.592958
2670,111,33,3293.273819
2671,113,33,2989.75306
2672,115,33,4138.299552
2673,117,33,4015.438436
2674,119,33,3799.95996
2675,121,33,1745.598719
2676,127,33,150.6462724
2677,129,33,237.3632334
2678,131,33,2614.679323
2679,133,33,1187.979496
2680,135,33,628.2547819
2681,137,33,21.4117813
2682,139,33,7.191034874
2683,-117,31,614.45535
2684,-115,31,2843.29312
2685,-113,31,2715.556994
2686,-111,31,4205.920576
2687,-109,31,4235.175732
2688,-107,31,4213.19644
2689,-105,31,4220.514536
2690,-103,31,4235.14552
2691,-101,31,4235.201293
2692,-99,31,4220.497314
2693,-97,31,4235.151052
2694,-95,31,4235.108818
2695,-93,31,4205.474425
2696,-91,31,4094.368805
2697,-89,31,3553.655861
2698,-87,31,3368.341957
2699,-85,31,4072.185098
2700,-83,31,4227.721326
2701,-81,31,1278.087719
2702,-9,31,3625.098873
2703,-7,31,4235.106648
2704,-5,31,4235.156039
2705,-3,31,4220.553717
2706,-1,31,4235.140291
2707,1,31,4235.11
2708,3,31,4235.143198
2709,5,31,4235.19
2710,7,31,4235.16
2711,9,31,4235.134696
2712,11,31,4235.160653
2713,13,31,4235.142489
2714,15,31,3906.641891
2715,17,31,2392.316654
2716,19,31,1028.725444
2717,21,31,4147.036596
2718,23,31,4235.192721
2719,25,31,3782.823373
2720,27,31,2905.769565
2721,29,31,2127.928829
2722,31,31,3001.104699
2723,33,31,2281.944119
2724,35,31,3730.902369
2725,37,31,4235.1874
2726,39,31,4235.187077
2727,41,31,4235.16
2728,43,31,4235.19
2729,45,31,4235.14452
2730,47,31,4227.781734
2731,49,31,3909.136379
2732,51,31,4198.133761
2733,53,31,4235.17736
2734,55,31,4235.131642
2735,57,31,4235.10015
2736,59,31,4235.11
2737,61,31,2744.039979
2740,67,31,2265.022779
2741,69,31,3877.585574
2742,71,31,4235.200756
2743,73,31,4235.121798
2744,75,31,4235.117694
2745,77,31,4162.147318
2746,79,31,3363.287134
2747,81,31,1351.867829
2748,83,31,740.87188
2749,85,31,111.12
2750,87,31,118.5619
2751,89,31,177.8120718
2752,91,31,251.8855166
2753,93,31,1378.014589
2754,95,31,3219.6594
2755,97,31,3434.400266
2756,99,31,3088.660209
2757,101,31,2984.025024
2758,103,31,2920.815672
2759,105,31,4096.501803
2760,107,31,4235.236696
2761,109,31,3329.119036
2762,111,31,2830.396496
2763,113,31,3098.625069
2764,115,31,2505.344432
2765,117,31,2920.326215
2766,119,31,3964.610148
2767,121,31,2586.461873
2768,123,31,66.68308
2769,129,31,7.29
2770,131,31,848.3277879
2771,-115,29,1374.8088
2772,-113,29,1869.50099
2773,-111,29,3942.297331
2774,-109,29,4319.561795
2775,-107,29,4312.147008
2776,-105,29,4297.26894
2777,-103,29,4297.271679
2778,-101,29,4297.205176
2779,-99,29,4304.684025
2780,-97,29,3761.242349
2781,-95,29,1619.778816
2782,-93,29,603.1305638
2783,-91,29,1192.850712
2784,-89,29,343.22283
2785,-85,29,238.27
2786,-83,29,2148.595259
2787,-81,29,2147.707368
2788,-17,29,278.995952
2789,-15,29,120.78
2790,-13,29,173.01
2791,-11,29,1612.108054
2792,-9,29,4252.661735
2793,-7,29,4319.660286
2794,-5,29,4319.651668
2795,-3,29,3772.136561
2796,-1,29,3862.305924
2797,1,29,4108.302584
2798,3,29,3476.755889
2799,5,29,4319.64
2800,7,29,4319.64
2801,9,29,4319.62
2802,11,29,4319.592786
2803,13,29,4319.65
2804,15,29,4319.5874
2805,17,29,4319.68
2806,19,29,4319.653055
2807,21,29,4319.659921
2808,23,29,4319.623092
2809,25,29,4319.660236
2810,27,29,4319.638296
2811,29,29,4319.67816
2812,31,29,4259.592917
2813,33,29,1951.623222
2814,35,29,3259.153467
2815,37,29,4319.714849
2816,39,29,4319.597613
2817,41,29,4319.59
2818,43,29,4319.6427
2819,45,29,4319.65433
2820,47,29,4267.362104
2821,49,29,639.1916988
2822,51,29,2531.008429
2823,53,29,4304.749179
2824,55,29,4319.599868
2825,57,29,4319.59846
2826,59,29,4319.666813
2827,61,29,3954.74
2828,63,29,3135.12
2829,65,29,3448.35
2830,67,29,4267.443039
2831,69,29,4319.542009
2832,71,29,4319.607951
2833,73,29,4319.631519
2834,75,29,4319.679029
2835,77,29,4319.611511
2836,79,29,4319.659889
2837,81,29,4260.013589
2838,83,29,3803.655569
2839,85,29,3392.501246
2840,87,29,3602.195435
2841,89,29,4147.100816
2842,91,29,3854.715499
2843,93,29,3541.252178
2844,95,29,3968.988587
2845,97,29,3036.240754
2846,99,29,3952.743292
2847,101,29,3099.964235
2848,103,29,3406.725009
2849,105,29,4319.706774
2850,107,29,4319.644882
2851,109,29,4319.617498
2852,111,29,4319.604583
2853,113,29,4005.512597
2854,115,29,4252.615833
2855,117,29,3960.482124
2856,119,29,4319.729986
2857,121,29,3342.249209
2858,123,29,22.33691069
2859,129,29,45.30445177
2860,-115,27,448.4544989
2861,-113,27,2654.262
2862,-111,27,1015.4677
2863,-109,27,3784.864453
2864,-107,27,4398.915822
2865,-105,27,4383.700845
2866,-103,27,4398.840439
2867,-101,27,4368.461999
2868,-99,27,4352.766922
2869,-97,27,1351.323349
2870,-83,27,661.91036
2871,-81,27,3605.397274
2872,-79,27,68.89
2873,-77,27,76.72
2874,-19,27,7.59
2875,-17,27,7.57427
2876,-15,27,267.94
2877,-13,27,3272.31
2878,-11,27,2547.38
2879,-9,27,3243.08
2880,-7,27,2955.33
2881,-5,27,1976.84
2882,-3,27,2921.125469
2883,-1,27,4398.843486
2884,1,27,4201.404959
2885,3,27,4178.77
2886,5,27,4123.03
2887,7,27,4398.86
2888,9,27,4398.87
2889,11,27,4398.87
2890,13,27,4398.828493
2891,15,27,4224.148271
2892,17,27,1815.45
2893,19,27,4398.87
2894,21,27,4398.848082
2895,23,27,4398.859138
2896,25,27,4398.874441
2897,27,27,4398.871591
2898,29,27,4398.84
2899,31,27,4398.820314
2900,33,27,1780.959854
2901,35,27,501.33
2902,37,27,4068.64
2903,39,27,4398.89
2904,41,27,4398.882841
2905,43,27,4398.844099
2906,45,27,4398.89
2907,47,27,4398.88
2908,49,27,3372.678201
2909,51,27,252.4349464
2910,53,27,1733.851117
2911,55,27,2863.36177
2912,57,27,3172.55297
2913,59,27,4398.8185
2914,61,27,4398.84
2915,63,27,4368.18
2916,65,27,4383.48
2917,67,27,4398.88658
2918,69,27,4398.852508
2919,71,27,4398.820184
2920,73,27,4398.86255
2921,75,27,4391.152104
2922,77,27,4398.914717
2923,79,27,4398.908131
2924,81,27,4398.845545
2925,83,27,4398.859206
2926,85,27,4398.942238
2927,87,27,4194.055589
2928,89,27,4262.326624
2929,91,27,4307.197262
2930,93,27,4307.831226
2931,95,27,4398.944916
2932,97,27,4391.315734
2933,99,27,3754.999717
2934,101,27,4168.753498
2935,103,27,4398.823357
2936,105,27,4391.273174
2937,107,27,4398.91053
2938,109,27,4398.883238
2939,111,27,4398.787286
2940,113,27,4398.932759
2941,115,27,4398.987965
2942,117,27,4398.903916
2943,119,27,4122.559259
2944,121,27,684.2843293
2945,127,27,46.10311356
2946,129,27,45.74315373
2947,-113,25,162.6260803
2948,-111,25,2167.125312
2949,-109,25,942.8567262
2950,-107,25,4082.40653
2951,-105,25,4464.941167
2952,-103,25,4472.805007
2953,-101,25,4472.792343
2954,-99,25,4472.816644
2955,-97,25,883.1556463
2956,-81,25,873.2246477
2957,-79,25,210.06
2958,-77,25,272.59
2959,-75,25,31.22
2960,-15,25,2075.95
2961,-13,25,3921.17
2962,-11,25,4240.92
2963,-9,25,4472.74
2964,-7,25,3881.38
2965,-5,25,2430.33
2966,-3,25,3592.038672
2967,-1,25,4472.73749
2968,1,25,3950.837752
2969,3,25,1882.99
2970,5,25,710.62
2971,7,25,2502.64
2972,9,25,3943.56
2973,11,25,3710.75
2974,13,25,4472.778712
2975,15,25,4386.86
2976,17,25,4023.34
2977,19,25,4472.75
2978,21,25,4472.77
2979,23,25,4472.752796
2980,25,25,4472.75
2981,27,25,4472.75
2982,29,25,4472.750574
2983,31,25,4472.745161
2984,33,25,2112.86072
2985,35,25,404.9
2986,37,25,1697.44
2987,39,25,4457.22853
2988,41,25,4472.73
2989,43,25,4472.72646
2990,45,25,4472.798124
2991,47,25,4472.739518
2992,49,25,4472.76859
2993,51,25,2844.66595
2994,53,25,164.04
2995,55,25,2180.163277
2996,57,25,1312.85613
2997,59,25,1104.09
2998,61,25,1723.74
2999,63,25,1638.5
3000,65,25,1452.52
3001,67,25,2713.006458
3002,69,25,4472.834959
3003,71,25,4472.768874
3004,73,25,4457.094271
3005,75,25,4379.138932
3006,77,25,4472.794341
3007,79,25,4472.736478
3008,81,25,4472.836155
3009,83,25,4394.663828
3010,85,25,4472.864717
3011,87,25,4472.787767
3012,89,25,4340.797407
3013,91,25,4464.92494
3014,93,25,4472.775132
3015,95,25,4472.649572
3016,97,25,4457.365422
3017,99,25,3349.397006
3018,101,25,4325.566466
3019,103,25,4426.008049
3020,105,25,4472.758793
3021,107,25,4472.707496
3022,109,25,4472.787661
3023,111,25,4472.738406
3024,113,25,4472.781874
3025,115,25,4472.683054
3026,117,25,4425.880662
3027,119,25,1873.508548
3028,121,25,1394.733648
3029,123,25,31.23772
3030,125,25,23.40851
3031,-159,23,95.15
3032,-111,23,384.43352
3033,-109,23,503.0102
3034,-107,23,682.9384831
3035,-105,23,4256.119105
3036,-103,23,4541.25666
3037,-101,23,4541.249436
3038,-99,23,4541.256618
3039,-97,23,472.731235
3040,-85,23,221.866827
3041,-83,23,1161.703861
3042,-81,23,2055.915696
3043,-79,23,1037.812606
3044,-77,23,125.8755688
3045,-75,23,86.66
3046,-73,23,39.56
3047,-17,23,601.45
3048,-15,23,4368.22
3049,-13,23,4351.73
3050,-11,23,4501.84
3051,-9,23,4359.83
3052,-7,23,4243.08
3053,-5,23,4541.22
3054,-3,23,4541.21
3055,-1,23,4541.22
3056,1,23,4186.73
3057,3,23,1704.45
3058,5,23,157.75
3059,7,23,110.97
3060,9,23,1479.71
3061,11,23,4313.15
3062,13,23,4541.23
3063,15,23,4541.23
3064,17,23,4541.22
3065,19,23,4541.29
3066,21,23,4541.25
3067,23,23,4541.24
3068,25,23,4422.32
3069,27,23,4462.01
3070,29,23,4415.18
3071,31,23,4343.78
3072,33,23,2288.52
3073,35,23,1259.68
3074,37,23,229.73
3075,39,23,2733.483581
3076,41,23,4541.26
3077,43,23,4541.24252
3078,45,23,4541.26
3079,47,23,4541.302268
3080,49,23,4541.25
3081,51,23,4541.22
3082,53,23,4525.54
3083,55,23,4541.22
3084,57,23,4337.381338
3085,59,23,2402.177646
3086,67,23,78.41
3087,69,23,2361.000777
3088,71,23,4367.6437
3089,73,23,4446.188253
3090,75,23,4541.182011
3091,77,23,4541.253768
3092,79,23,4541.277574
3093,81,23,4541.24696
3094,83,23,4541.340395
3095,85,23,4541.215915
3096,87,23,4541.231091
3097,89,23,4399.363764
3098,91,23,3370.736847
3099,93,23,4422.871599
3100,95,23,4541.210253
3101,97,23,4541.348156
3102,99,23,4541.279183
3103,101,23,4541.304312
3104,103,23,4541.203334
3105,105,23,4541.236363
3106,107,23,4541.25176
3107,109,23,4541.265122
3108,111,23,4541.291529
3109,113,23,3963.18824
3110,115,23,2838.974025
3111,117,23,1060.003787
3112,119,23,7.84
3113,121,23,2117.249743
3114,-161,21,15.91
3115,-159,21,103.53
3116,-157,21,327.89
3117,-155,21,96.4
3118,-107,21,15.9
3119,-105,21,3197.978777
3120,-103,21,4467.824461
3121,-101,21,4596.186002
3122,-99,21,4604.284933
3123,-97,21,1665.356733
3124,-91,21,561.2763861
3125,-89,21,3243.255342
3126,-87,21,1640.383596
3127,-85,21,103.3875871
3128,-83,21,190.8681848
3129,-81,21,55.67232814
3130,-79,21,1298.032411
3131,-77,21,2816.184531
3132,-75,21,1403.988186
3133,-73,21,111.78
3135,-17,21,1636.31
3136,-15,21,4500.89
3137,-13,21,4604.24
3138,-11,21,4604.26
3139,-9,21,4604.24
3140,-7,21,4604.26
3141,-5,21,4604.29
3142,-3,21,4604.24
3143,-1,21,4604.274443
3144,1,21,3706.145725
3145,3,21,446.53
3146,5,21,425.66
3147,7,21,3425.06
3148,9,21,2723.068699
3149,11,21,4588.33
3150,13,21,4604.26
3151,15,21,4540.45
3152,17,21,3173.96
3153,19,21,3452.46
3154,21,21,4604.24
3155,23,21,4604.26
3156,25,21,4508.81
3157,27,21,4580.41
3158,29,21,4604.27
3159,31,21,4532.405813
3160,33,21,4420.68
3161,35,21,3616.22
3162,37,21,1017.56
3163,39,21,1404.17
3164,41,21,4523.883945
3165,43,21,4604.27826
3166,45,21,4604.32
3167,47,21,4604.25
3168,49,21,4604.25
3169,51,21,4604.26
3170,53,21,4604.26
3171,55,21,4604.28
3172,57,21,4540.02
3173,59,21,1898.13
3174,69,21,358.0506619
3175,71,21,2558.905055
3176,73,21,3068.214889
3177,75,21,4604.235543
3178,77,21,4604.264448
3179,79,21,4604.235194
3180,81,21,4604.272453
3181,83,21,4540.640499
3182,85,21,4604.310247
3183,87,21,2402.832978
3184,89,21,405.6417162
3185,91,21,87.49
3186,93,21,3697.713346
3187,95,21,4604.236917
3188,97,21,4580.228766
3189,99,21,4604.211909
3190,101,21,4604.24847
3191,103,21,4604.244266
3192,105,21,4604.294915
3193,107,21,2656.581142
3194,109,21,1130.97685
3195,111,21,1626.09496
3196,113,21,167.0095121
3197,121,21,15.91377636
3198,-157,19,8.06
3199,-155,19,903.63
3200,-111,19,8.11
3201,-105,19,1201.999833
3202,-103,19,4093.040121
3203,-101,19,4597.333342
3204,-99,19,4661.608564
3205,-97,19,4282.63466
3206,-95,19,1226.464548
3207,-93,19,1121.32711
3208,-91,19,2747.461015
3209,-89,19,4458.72077
3210,-87,19,735.6087072
3211,-79,19,89.41751297
3212,-77,19,852.4578457
3213,-75,19,243.0195534
3214,-73,19,1934.842409
3215,-71,19,3682.329397
3216,-69,19,1255.939789
3217,-67,19,658.4
3218,-65,19,162.57
3220,-17,19,452.48
3221,-15,19,4661.76
3222,-13,19,4661.742229
3223,-11,19,4661.76
3224,-9,19,4661.74
3225,-7,19,4661.75
3226,-5,19,4661.72
3227,-3,19,4661.74
3228,-1,19,4661.72
3229,1,19,4363.601846
3230,3,19,3871.56
3231,5,19,4653.72
3232,7,19,4661.754249
3233,9,19,4661.819721
3234,11,19,4661.74
3235,13,19,4661.71
3236,15,19,4661.73
3237,17,19,4661.73
3238,19,19,4339.46
3239,21,19,4661.75
3240,23,19,4661.75
3241,25,19,4661.73
3242,27,19,4645.5
3243,29,19,4402.84
3244,31,19,4637.548092
3245,33,19,4661.74345
3246,35,19,4102.320634
3247,37,19,1977.945783
3248,39,19,138.16
3249,41,19,2029.189485
3250,43,19,4661.730023
3251,45,19,4661.72
3252,47,19,4661.76
3253,49,19,4661.73
3254,51,19,4661.76
3255,53,19,4661.72
3256,55,19,4661.75
3257,57,19,2918.02
3258,73,19,2645.656589
3259,75,19,4661.75277
3260,77,19,4621.179841
3261,79,19,4661.776211
3262,81,19,4661.730869
3263,83,19,4588.646271
3264,85,19,1800.644497
3265,87,19,48.34174547
3266,93,19,419.9259666
3267,95,19,4255.983212
3268,97,19,4661.645305
3269,99,19,4661.647589
3270,101,19,4661.70754
3271,103,19,4661.719405
3272,105,19,4216.99957
3273,107,19,105.6669311
3274,109,19,2111.63228
3275,111,19,1122.30456
3276,121,19,861.170127
3277,123,19,121.9273761
3278,-103,17,8.159057165
3279,-101,17,1550.200363
3280,-99,17,3441.020259
3281,-97,17,4697.052616
3282,-95,17,4335.724824
3283,-93,17,4680.840134
3284,-91,17,4705.414395
3285,-89,17,3869.770336
3286,-87,17,16.43
3287,-77,17,203.7867203
3288,-71,17,105.9923922
3289,-67,17,8.15
3292,-61,17,114.9890352
3293,-25,17,114.6
3294,-23,17,73.9
3295,-17,17,639.3680811
3296,-15,17,4688.980003
3297,-13,17,4713.606473
3298,-11,17,4713.587102
3299,-9,17,4713.593457
3300,-7,17,4713.608671
3301,-5,17,4697.209936
3302,-3,17,4639.749489
3303,-1,17,4713.641616
3304,1,17,4713.615144
3305,3,17,4713.6101
3306,5,17,4713.62303
3307,7,17,4713.624531
3308,9,17,4713.635385
3309,11,17,4713.64
3310,13,17,4713.64
3311,15,17,4713.64
3312,17,17,4713.66
3313,19,17,4713.64
3314,21,17,4713.62
3315,23,17,4713.64
3316,25,17,4697.21
3317,27,17,4337.37
3318,29,17,4713.62
3319,31,17,4541.575837
3320,33,17,4713.610333
3321,35,17,4591.322322
3322,37,17,4713.587496
3323,39,17,2317.11416
3324,41,17,89.82
3325,43,17,3647.725167
3326,45,17,4713.569166
3327,47,17,4713.64
3328,49,17,4713.650688
3329,51,17,4713.65
3330,53,17,3358.992682
3331,55,17,1542.448243
3332,57,17,32.61
3333,73,17,1693.147898
3334,75,17,4713.640014
3335,77,17,4713.631343
3336,79,17,4713.5548
3337,81,17,4360.447476
3338,83,17,1322.43544
3339,95,17,3453.193011
3340,97,17,3335.033404
3341,99,17,4713.679073
3342,101,17,4713.620174
3343,103,17,4713.6364
3344,105,17,4713.605131
3345,107,17,2777.815568
3346,109,17,65.72394566
3347,119,17,98.59144577
3348,121,17,3788.857748
3349,123,17,638.2834617
