"G","frac"
26129,0.0278391164658994
26130,0.0279615782547744
26131,0.055555712252098
26135,0.028083980893772
26174,0.0550653952660223
26175,0.0274713787911766
26176,0.056167961787544
26222,0.0277165957861987
26224,0.0559231565095488
26225,0.0555553596849486
26227,0.0830269735207967
26228,0.0827818740482526
26229,0.028083980893772
26231,0.0554331329407451
26383,0.0277165957861987
26384,0.16715704280262
26385,0.0278391164658994
26387,0.0278391164658994
26388,0.0278391164658994
26493,0.0553106122610444
26494,0.0274713787911766
26495,0.0277165957861987
26499,0.0274713787911766
26500,0.0275940164748457
26644,0.028075224906707
26827,0.0274801347782474
26837,0.0274801347782474
26839,0.0275992700745076
26840,0.0274801347782474
26843,0.0275992700745076
26853,0.0554364594333695
26854,0.0836309371587897
26855,0.0279563246551221
26896,0.110992288704256
26897,0.0559125901714767
26942,0.0274801347782474
26944,0.0278373652647697
26945,0.0553176170618206
26946,0.0826786749272625
26947,0.0831546297594619
26948,0.110396728989864
26949,0.139186414869616
26956,0.028075224906707
26957,0.0275992700745076
27105,0.027718346987313
27106,0.027718346987313
27112,0.0279563246551221
27177,0.0278373652647697
27206,0.0278373652647697
27207,0.0825595396310024
27209,0.027718346987313
27214,0.0551984817655604
27245,0.0279563246551221
27246,0.0560315495618291
27255,0.028075224906707
27360,0.0278373652647697
27534,0.0278357018484339
27574,0.0274884518423711
27575,0.02772001040366
27576,0.0276042603200266
27577,0.0280669078425743
27613,0.0279513344096009
27614,0.0278357018484339
27616,0.055439786251972
27663,0.0276042603200266
27664,0.0276042603200266
27665,0.05544002080732
27666,0.0557869182462343
27667,0.0279513344096009
27668,0.0555555947296274
27669,0.0549769036847422
27676,0.0552084622460311
27766,0.0560182422521752
27773,0.0208659335293878
27776,0.0280669078425743
27779,0.0280669078425743
27832,0.0549769036847422
27835,0.02772001040366
27922,0.0278357018484339
27923,0.111227115948962
27924,0.0555557122520939
27925,0.0274884518423711
27926,0.0276042603200266
27928,0.0276042603200266
27930,0.02772001040366
27933,0.0279513344096009
27937,0.0559026096910082
27938,0.111920911071377
27939,0.0279513344096009
27965,0.11087998297578
27966,0.249363757160891
27967,0.224072969008701
27968,0.112152057937324
27969,0.0280669078425743
27972,0.0838540032288026
27973,0.111458381071296
27974,0.249479917716361
27975,0.0832756640168943
27976,0.055324153690805
27981,0.0276042603200266
27995,0.0278357018484339
28297,0.0276090072347644
28298,0.0277215927096909
28299,0.0280589963291553
28300,0.02794658749486
28301,0.02794658749486
28302,0.0276090072347644
28339,0.0280589963291553
28382,0.0556682390847949
28383,0.0838397033664128
28384,0.166554257356424
28385,0.0553305999444553
28386,0.02794658749486
28387,0.194163500112064
28388,0.111336301766882
28390,0.0276090072347644
28488,0.0276090072347644
28611,0.0276090072347644
28627,0.02794658749486
28642,0.0838395853680016
28643,0.0276090072347644
28655,0.02794658749486
28656,0.0557807070372575
28658,0.138720431738941
28659,0.02794658749486
28660,0.0280589963291553
28663,0.0280589963291553
28685,0.110435912130979
28686,0.0552180144695288
28699,0.0555553596849539
28737,0.0277215927096909
28931,0.0559935261537461
28958,0.0278326123312331
28995,0.0278326123312331
29017,0.0278326123312331
29020,0.0279420658645208
29021,0.0834974255494676
29054,0.0275038993957214
29103,0.0275038993957214
29105,0.0551174282608289
29110,0.0278326123312331
29111,0.083935592018267
29112,0.055774678195754
29113,0.0557745602100838
29114,0.0277230999208585
29199,0.0277230999208585
29202,0.0839355920182669
29203,0.0278326123312331
29204,0.0556651657853793
29205,0.0275038993957214
29212,0.0280514602892253
29214,0.0257823356736292
29224,0.0279420658645208
29225,0.0278326123312331
29339,0.112096446732197
29340,0.16743348812055
29341,0.0555557122520916
29342,0.0279420658645208
29349,0.0104697259475038
29350,0.0540257345691723
29354,0.0836071725413169
29362,0.111439843981133
29370,0.0278326123312331
29372,0.0275038993957214
29378,0.0551174282608289
29380,0.055446199841717
29381,0.195484889301192
29382,0.194061289160147
29383,0.16622885230156
29416,0.0278326123312331
29419,0.0276135288651075
29434,0.0277230999208585
29487,0.0279420658645208
29503,0.0277230999208585
29504,0.0279420658645208
29660,0.0277245374730457
29741,0.0277245374730457
29744,0.0277245374730457
29745,0.0276178415185942
29774,0.0277245374730457
29919,0.0828534661330543
29921,0.0276178415185942
29922,0.0553422619204588
29942,0.0275110871414144
29947,0.0277245374730457
29948,0.0278311747790444
29949,0.0278311747790444
29952,0.0279377532110396
30056,0.0277245374730457
30061,0.0278311747790444
30062,0.055768927990084
30063,0.083706386605651
30064,0.0487228232111844
30071,0.0277245374730457
30072,0.0550221742828289
30073,0.0280442725435284
30075,0.111111306981724
30076,0.0279377532110396
30077,0.0837065632276137
30098,0.0827467701786028
30099,0.110364611697197
30100,0.0827467701786028
30137,0.05555571225209
30138,0.0280442725435284
30139,0.0276178415185942
30149,0.0280442725435284
30205,0.0278311747790444
30206,0.05555571225209
30207,0.055768927990084
30208,0.110257857320017
30209,0.111324581368171
30210,0.0277245374730457
30212,0.0280442725435284
30214,0.0279377532110396
30215,0.0560885450870568
30234,0.0278311747790444
30235,0.0558754473225728
30268,0.0279336347610399
30312,0.0275179512150558
30380,0.0276219599685882
30406,0.0280374084698969
30430,0.0278298019614088
30431,0.0280374084698969
30461,0.0275179512150558
30462,0.0276219599685882
30463,0.110903171952191
30464,0.0556596039228176
30500,0.0275179512150558
30547,0.0278298019614088
30548,0.027725910290677
30549,0.027725910290677
30632,0.0280374084698969
30635,0.0278298019614088
30636,0.0275179512150558
30637,0.024346208402047
30638,0.0575133431337807
30641,0.00860992576281137
30657,0.0276219599685882
30666,0.027725910290677
30733,0.0280374084698969
30773,0.027725910290677
30780,0.0550359024301115
30781,0.055139911183644
30782,0.0275179512150558
30783,0.0280374084698969
30784,0.0280374084698969
30785,0.0280374084698969
30786,0.0560748169397937
30795,0.0276219599685882
30796,0.0279336347610399
30797,0.0827618127207885
30799,0.0280374084698969
30800,0.0279336347610399
30843,0.0280374084698969
30846,0.0275179512150558
30855,0.0278298019614088
30857,0.0553478702592653
30876,0.0276219599685882
30926,0.0276219599685882
30927,0.0827618711522323
30928,0.0275179512150558
30929,0.0276219599685882
30931,0.027725910290677
30932,0.0276219599685882
30934,0.0560748169397937
30937,0.0560748169397937
30945,0.0276219599685882
30946,0.0276219599685882
30947,0.0279336347610399
30948,0.0279336347610399
30950,0.0557633187605739
30951,0.0558672104313057
30956,0.0279336347610399
30957,0.0278298019614088
30959,0.0279336347610399
30960,0.0841122254096906
30961,0.0276258976305354
30962,0.0280308457092249
31178,0.0553531204761213
31183,0.0279296970990927
31184,0.0830803433217073
31185,0.0552517952610707
31186,0.0906544964806901
31187,0.0279296970990927
31257,0.0278284894065001
31264,0.0275245139757277
31350,0.0276258976305354
31351,0.0275245139757277
31353,0.0275245139757277
31355,0.0279296970990927
31357,0.0556569199446787
31450,0.0560616914184497
31494,0.0279296970990927
31501,0.0559605428083176
31502,0.0837890322148177
31504,0.0275245139757277
31507,0.0137717635287114
31510,0.0278284894065001
31511,0.0278284894065001
31515,0.110807566167293
31516,0.0553531204761213
31517,0.0280308457092249
31574,0.0280308457092249
31578,0.0278284894065001
31581,0.0279296970990927
31590,0.0223692137318953
31594,0.00522970376838417
31602,0.00344848598456806
31612,0.0172059903850698
31652,0.0554543870370354
31653,0.0276258976305354
31654,0.166970230019281
31655,0.250151370455254
31656,0.027727222845586
31657,0.0550490279514555
31658,0.166059126812012
31659,0.0831816098826214
31666,0.0276258976305354
31667,0.0279296970990927
31671,0.027727222845586
31675,0.0278284894065001
31677,0.0276258976305354
31678,0.0552517952610707
31679,0.0554543870370354
31681,0.0279259280150152
31682,0.0553580288179041
31683,0.0834816991327731
31684,0.0833829452963462
31760,0.0279259280150152
31812,0.0278272330442577
31897,0.0278272330442577
31904,0.0280245639112961
32066,0.0276296667146204
32073,0.0278272330442577
32075,0.0552593334292408
32076,0.0536228008552068
32079,0.0241728695704092
32172,0.0280245639112961
32175,0.0277284792078308
32225,0.0276296667146204
32232,0.0276296667146204
32233,0.0275307957736464
32236,0.0276296667146204
32237,0.0554569584156617
32238,0.0832840739374664
32249,0.0278272330442577
32254,0.0832841328031357
32273,0.00347377619238645
32296,0.0828889416960976
32318,0.0554567237886617
32319,0.0556544072228461
32366,0.139432250133561
32367,0.0278272330442577
32371,0.0280245639112961
32374,0.0279259280150152
32378,0.0275307957736464
32379,0.0550615915472928
32383,0.0279259280150152
32385,0.0278272330442577
32386,0.0278272330442577
32389,0.0277284792078308
32393,0.0277284792078308
32398,0.0277284792078308
32399,0.0551604624882668
32402,0.0557483455337479
32406,0.0280185445139254
32438,0.0276332783581281
32460,0.0278260291622474
32525,0.0275368151710184
32625,0.027729683089847
32626,0.00174740069800283
32660,0.0278260291622474
32791,0.0551700935291465
32794,0.048969306414603
32893,0.0557483455337479
32894,0.027729683089847
32936,0.0278260291622474
32939,0.0280185445139254
32940,0.027729683089847
32944,0.0278260291622474
32952,0.0275368151710184
32953,0.0278260291622474
32954,0.0279223163715005
32956,0.027729683089847
32957,0.0554591315425189
32958,0.0279223163715005
32965,0.167822582656278
33014,0.0275368151710184
33038,0.0556518228720535
33047,0.0278260291622474
33087,0.110822327627669
33088,0.111400344995095
33092,0.0553628443332658
33093,0.0279223163715005
33100,0.0276332783581281
33101,0.0555557122520944
33103,0.0550736303420368
33104,0.0550736303420368
33106,0.0276332783581281
33110,0.0276332783581281
33113,0.0276332783581281
33116,0.0279223163715005
33118,0.0278260291622474
33119,0.0275368151710184
33120,0.0279223163715005
33123,0.0278248743671566
33124,0.0280127705507561
33126,0.055273427019112
33128,0.0834746231014698
33129,0.0277308378849219
33136,0.0839443930902261
33138,0.0278248743671566
33155,0.0276367427409281
33344,0.0277308378849219
33351,0.0280127705507561
33353,0.0280127705507561
33357,0.0279188519887139
33508,0.0139006862974301
33509,0.0275425891341902
33512,0.0560255411015122
33513,0.0138771771737667
33514,0.0484729870378498
33515,0.0537422368245967
33528,0.0122166997696624
33530,0.0276367427409281
33531,0.0277308378849219
33533,0.0278248743671566
33536,0.0280127705507561
33549,0.0278248743671566
33550,0.0558377039774278
33663,0.0279188519887139
33666,0.0275425891341902
33667,0.0276367427409281
33672,0.0278248743671566
33675,0.055555594729642
33676,0.0279188519887139
33678,0.0275425891341902
33685,0.0275425891341902
33686,0.0276367427409281
33717,0.0275425891341902
33735,0.0558376449179127
33736,0.0280127705507561
33739,0.0277308378849219
33750,0.0278248743671566
33751,0.0278248743671566
33760,0.0558377039774278
33769,0.0277308378849219
33801,0.0560255411015122
33802,0.0560255411015122
33813,0.0277308378849219
33814,0.0275425891341902
33818,0.0826277674025705
33821,0.0556497487343132
33822,0.0276367427409281
33823,0.0276367427409281
33832,0.0560255411015122
33837,0.0279188519887139
33841,0.0279155255434895
33846,0.0280072264832185
33847,0.0276400691861375
33850,0.0279155255434895
33856,0.055280138372275
33858,0.13865908761631
33859,0.027731946700781
34071,0.0550962664034647
34074,0.0280072264832185
34076,0.0280072264832185
34125,0.055922752026708
34129,0.0276400691861375
34131,0.027731946700781
34155,0.0417901096643204
34170,0.027731946700781
34228,0.0275481332017324
34229,0.0280072264832185
34232,0.0276400691861375
34248,0.0280072264832185
34250,0.0279155255434895
34258,0.0278237655513079
34262,0.0275481332017324
34263,0.0278237655513079
34267,0.0279155255434895
34268,0.139577627717448
34386,0.0276400691861375
34389,0.0278237655513079
34395,0.0276400691861375
34397,0.0280072264832185
34405,0.276400399318212
34411,0.0557392910947974
34412,0.0558310510869791
34424,0.0279155255434895
34456,0.0276400691861375
34457,0.0275481332017324
34473,0.0275481332017324
34477,0.0279155255434895
34478,0.0279155255434895
34479,0.0555557122520888
34480,0.0834708852284404
34481,0.0276400691861375
34482,0.0278237655513079
34483,0.0830120850730559
34484,0.0280072264832185
34485,0.055922752026708
34495,0.00349230727113358
34521,0.0275481332017324
34522,0.110192532806929
34524,0.0831039625876994
34525,0.166758955606793
34532,0.0280072264832185
34536,0.0831039039235828
34538,0.0279155255434895
34539,0.111478523137142
34542,0.110744031773837
34544,0.111753803113687
34545,0.0278237655513079
34546,0.027731946700781
34550,0.027731946700781
34551,0.0550962664034647
34552,0.0275481332017324
34565,0.0275534616316026
34568,0.0276432662485685
34570,0.0280018980533481
34572,0.0279123284810647
34575,0.0276432662485685
34576,0.0553762786375721
34577,0.0556453997261585
34578,0.0279123284810647
34579,0.0276432662485685
34586,0.0276432662485685
34792,0.0280018980533481
34794,0.0278226998630792
34883,0.0279123284810647
34949,0.0555555947296332
34954,0.0105105049750065
34963,0.0813794242226416
34966,0.0276432662485685
34968,0.0276432662485685
34980,0.0157069848248188
34981,0.0280018980533481
35044,0.0280018980533481
35117,0.16603891415286
35118,0.194400149145252
35119,0.0280018980533481
35128,0.0840056941600443
35129,0.140009490266741
35130,0.0840056941600443
35174,0.0277330123890036
35176,0.0280018980533481
35178,0.0830192517442698
35179,0.0277330123890036
35191,0.13884437822681
35192,0.0554660247780072
35197,0.0275534616316026
35198,0.0277330123890036
35199,0.0280018980533481
35202,0.0276432662485685
35203,0.0554659661116477
35204,0.0277330123890036
35205,0.0280018980533481
35216,0.0556451643019166
35242,0.0280018980533481
35246,0.110752440132254
35247,0.0277330123890036
35248,0.0830195448861405
35249,0.0277330123890036
35253,0.0278226998630792
35254,0.083557669351133
35255,0.0558246569621294
35260,0.0280018980533481
35261,0.0279123284810647
35262,0.0279123284810647
35264,0.110662752658178
35265,0.0556453408700683
35266,0.0834679232106979
35271,0.0275534616316026
35292,0.0279967721544425
35372,0.0276463417922452
35386,0.0275585875305133
35387,0.00174090785848896
35506,0.0278216746811292
35511,0.0275585875305133
35513,0.027734037570962
35536,0.0275585875305133
35608,0.0138752375178161
35665,0.0833771515176497
35669,0.0223892946023849
35672,0.0190006919285323
35675,0.0279967721544425
35679,0.0279092529373746
35692,0.027734037570962
35696,0.027734037570962
35697,0.0262462902662839
35698,0.0242659128566362
35699,0.0278216746811292
35709,0.0279967721544425
35822,0.0276463417922452
35836,0.0279967721544425
35844,0.0279967721544425
35850,0.0275585875305133
35851,0.0552926835844904
35863,0.027734037570962
35897,0.0279967721544425
35923,0.0138122052642446
35924,0.0950157964352855
35925,0.0555555947296198
35926,0.0552049293227585
35927,0.0275585875305133
35929,0.0173419922142756
35939,0.0553803793632072
35962,0.0275585875305133
35963,0.0275585875305133
35964,0.0279092529373746
35965,0.0279967721544425
35966,0.0833770343660849
35968,0.0276463417922452
35969,0.0275585875305133
35971,0.0279967721544425
35972,0.0834650240433875
35973,0.0833773869332203
35974,0.138143603059428
35975,0.110497437272669
35979,0.0554680751419239
35980,0.0551171750610265
35981,0.0275585875305133
36012,0.027906291670759
36013,0.0556413751831239
36014,0.0552985476284573
36214,0.0276493030588714
36317,0.0105062917924179
36325,0.0552128260268025
36383,0.0276493030588714
36384,0.0244166678782007
36385,0.0260035941471018
36400,0.0554699906504333
36411,0.0834618864003893
36412,0.138846331642245
36428,0.0277350246605263
36445,0.027906291670759
36561,0.16760884011707
36586,0.0278206875915619
36617,0.027906291670759
36618,0.0279918367170171
36621,0.0276493030588714
36625,0.0139424490107963
36629,0.0275635229679311
36645,0.0276493030588714
36648,0.0276493030588714
36649,0.0276493030588714
36651,0.0138768849255696
36656,0.0034427588310244
36657,0.0276493030588714
36660,0.0558981283877761
36669,0.027906291670759
36685,0.0830335136183644
36686,0.0554699906504333
36687,0.0554698146386901
36696,0.0556413751831239
36804,0.0277359758843118
36809,0.0279034380014234
36817,0.0277359758843118
36819,0.0276521567282113
36820,0.0276521567282113
37103,0.0553042549610798
37106,0.0157525313606021
37108,0.0280027580526373
37109,0.0363150670490885
37110,0.0103931354287907
37123,0.0241969470405614
37128,0.0279034380014234
37129,0.0834591502535102
37131,0.0539864034085951
37132,0.027568279076768
37133,0.0535767086125976
37136,0.0276521567282113
37146,0.027568279076768
37148,0.027568279076768
37174,0.0244886953008913
37277,0.0279034380014234
37278,0.250628496634581
37279,0.0837939566110239
37280,0.0834592091033251
37281,0.221803753405139
37283,0.0279034380014234
37284,0.111613752005694
37291,0.0279034380014234
37292,0.111697335585553
37293,0.306351611799805
37339,0.0276521567282113
37340,0.0276521567282113
37351,0.027819736367775
37354,0.0558068169759521
37357,0.0279870806081771
37359,0.0277359758843118
37360,0.0277359758843118
37361,0.0276521567282113
37367,0.0553042549610798
37368,0.0277359758843118
37372,0.0279034380014234
37375,0.110776265225046
37376,0.0279034380014234
37378,0.0279034380014234
37394,0.0557231743691984
37397,0.0279034380014234
37399,0.027568279076768
37401,0.0277359758843118
37407,0.027568279076768
37428,0.0279870806081771
37479,0.0278188189526607
37482,0.00518081019859113
37496,0.0276549089716169
37505,0.0279006857580136
37512,0.00350164481556497
37537,0.0279006857580136
37610,0.0279824935422963
37670,0.0276549089716169
37671,0.0278188189526607
37824,0.0209945373271848
37825,0.0296221006475309
37826,0.0173406807302785
37827,0.0379985806734144
37828,0.119166243854136
37831,0.0209881479414447
37846,0.0558831793003098
37847,0.0278188189526607
37848,0.0535794640527829
37849,0.0554737279242776
37850,0.0832922529843754
37851,0.138766157452178
37852,0.022736414548637
37854,0.0558831793003098
37855,0.0553918022710416
37864,0.0277368932994247
37865,0.0279006857580136
37872,0.0279824935422963
37931,0.0104102985886859
37999,0.0275728661426545
38047,0.0276549089716169
38071,0.0276549089716169
38074,0.0276549089716169
38076,0.0276549089716169
38078,0.0278188189526607
38079,0.0557195047106743
38080,0.0277368932994247
38086,0.0276549089716169
38088,0.0277368932994247
38090,0.0276549089716169
38094,0.0277368932994247
38095,0.0279824935422963
38097,0.083537853227247
38119,0.0276549089716169
38121,0.0278188189526607
38127,0.0555555947296305
38128,0.0830467112426585
38132,0.0279824935422963
38134,0.0557195047106743
38147,0.111029146630299
38148,0.16642071385666
38215,0.0278980292300482
38228,0.0277377788093745
38230,0.0278179334427132
38232,0.027657565499578
38255,0.0278179334427132
38257,0.027657565499578
38258,0.0279780660019372
38259,0.0278980292300482
38384,0.0278980292300482
38389,0.0278179334427132
38390,0.0277377788093745
38391,0.0275772936830156
38420,0.0275772936830156
38436,0.0278179334427132
38539,0.0539742125153004
38545,0.0434408795603393
38546,0.0691012202048812
38547,0.163035249801858
38548,0.223658202750613
38551,0.027657565499578
38556,0.0277377788093745
38565,0.0553952271257288
38566,0.245453505029064
38567,0.0541305919662191
38568,0.0278179334427132
38569,0.0557158448113117
38574,0.0553953443089525
38575,0.0557158448113117
38577,0.0275772936830156
38586,0.0277377788093745
38587,0.0278179334427132
38591,0.0278980292300482
38592,0.0278179334427132
38593,0.0278980292300482
38719,0.111511962117412
38720,0.111672094676636
38796,0.0279780660019372
38797,0.167468153136732
38798,0.0277377788093745
38801,0.0278179334427132
38802,0.0277377788093745
38805,0.0279780660019372
38812,0.027657565499578
38817,0.0556358080394227
38823,0.0278179334427132
38836,0.0278179334427132
38838,0.0278179334427132
38843,0.0275772936830156
38845,0.055475557618749
38846,0.0277377788093745
38851,0.165945275983936
38852,0.027657565499578
38853,0.138207497174562
38854,0.0278179334427132
38855,0.027657565499578
38861,0.111271674924849
38862,0.0278179334427132
38874,0.055315130999156
38925,0.0279737891672832
38930,0.0279737891672832
38951,0.0277386341781163
38953,0.0208554576554484
38977,0.0276601316039872
38993,0.0279737891672832
39100,0.0278954631256391
39106,0.0279737891672832
39107,0.0279737891672832
39140,0.0278954631256391
39255,0.053592118398631
39256,0.050194706397122
39257,0.0275815705176686
39258,0.126302668792299
39259,0.0206923122792747
39264,0.0558692522929222
39265,0.183234718569651
39266,0.192427498735899
39267,0.237076606371888
39268,0.129562757024781
39274,0.0277386341781163
39283,0.0279737891672832
39284,0.08329411171728
39285,0.0828232726393243
39286,0.166509720196682
39287,0.110875622892926
39288,0.0832156678214239
39289,0.0275815705176686
39291,0.0541227256593877
39292,0.0278170780739724
39294,0.0226632272154949
39295,0.081172461855925
39297,0.0537490648686162
39299,0.0538286772091388
39301,0.0279737891672832
39302,0.0276601316039872
