Model,Scenario,Region,Variable,Year,Unit,Value
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|ESHI,2090,unitless,1.01013373337025
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|ESHI,2090,unitless,0.922925310693131
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|ESHI,2090,unitless,0.718980242289976
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|ESHI,2090,unitless,0.954716600686998
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|ESHI,2090,unitless,0.959773601916805
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|ESHI,2090,unitless,0.966151012538061
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|ESHI,2090,unitless,0.841142123120596
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|ESHI,2090,unitless,0.945323794314211
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|ESHI,2090,unitless,0.821787039947133
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|ESHI,2090,unitless,1.01298152591508
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|ESHI,2090,unitless,1.07750268980456
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|ESHI,2100,unitless,0.917003698441467
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|ESHI,2100,unitless,1.05905451940074
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|ESHI,2100,unitless,0.853737586062737
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|ESHI,2100,unitless,1.01897812722065
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|ESHI,2100,unitless,0.939093060707143
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|ESHI,2100,unitless,0.686348354870506
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|ESHI,2100,unitless,0.952953230271714
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|ESHI,2100,unitless,0.844685432226534
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|ESHI,2100,unitless,1.05624980474838
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|ESHI,2100,unitless,0.912486727974988
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|ESHI,2100,unitless,0.950845983973376
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|ESHI,2100,unitless,0.934822869445074
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|ESHI,2100,unitless,0.930253134901875
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|ESHI,2100,unitless,1.00892465536636
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|ESHI,2100,unitless,0.955527804129029
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|ESHI,2100,unitless,0.857826789322362
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|ESHI,2100,unitless,1.00681589518072
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|ESHI,2100,unitless,0.927382783382223
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|ESHI,2100,unitless,0.679539481507883
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2005,unitless,0.953284671532847
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2005,unitless,0.965151515151515
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2005,unitless,0.976759410801964
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2005,unitless,0.948611111111111
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2005,unitless,0.92
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2005,unitless,0.917110266159696
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2005,unitless,0.970321151716501
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2005,unitless,0.951224944320713
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2005,unitless,0.964590964590965
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2005,unitless,0.957087583538516
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2005,unitless,0.933812949640288
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2005,unitless,0.96059379217274
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2005,unitless,0.960655737704918
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2005,unitless,0.908880308880309
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2005,unitless,0.983829787234043
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2005,unitless,0.966498740554156
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2005,unitless,0.880267558528428
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2005,unitless,0.930555555555556
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2005,unitless,0.881545064377682
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2010,unitless,0.912432432432432
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2010,unitless,0.915589353612167
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2010,unitless,0.967884828349945
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2010,unitless,0.946325167037862
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2010,unitless,0.96019536019536
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2010,unitless,0.953640520576855
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2010,unitless,0.929496402877698
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2010,unitless,0.960655737704918
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2010,unitless,0.908108108108108
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2010,unitless,0.978723404255319
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2010,unitless,0.971849427168576
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2010,unitless,0.938194444444444
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2010,unitless,0.963979848866499
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2010,unitless,0.954545454545455
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2010,unitless,0.953284671532847
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2010,unitless,0.876254180602007
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2010,unitless,0.954655870445344
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2010,unitless,0.88068669527897
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2010,unitless,0.923611111111111
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2020,unitless,0.959016393442623
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2020,unitless,0.894980694980695
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2020,unitless,0.975744680851064
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2020,unitless,0.963476070528967
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2020,unitless,0.874247491638796
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2020,unitless,0.916666666666667
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2020,unitless,0.881545064377682
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2020,unitless,0.939541160593792
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2020,unitless,0.950851581508516
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2020,unitless,0.936363636363636
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2020,unitless,0.972504091653028
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2020,unitless,0.945138888888889
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2020,unitless,0.912432432432432
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2020,unitless,0.903422053231939
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2020,unitless,0.966777408637874
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2020,unitless,0.933853006681514
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2020,unitless,0.96019536019536
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2020,unitless,0.948505100246219
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2020,unitless,0.922302158273381
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2030,unitless,0.868896321070234
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2030,unitless,0.903422053231939
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2030,unitless,0.906944444444444
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2030,unitless,0.963898117386489
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2030,unitless,0.965630114566285
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2030,unitless,0.879828326180258
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2030,unitless,0.919821826280624
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2030,unitless,0.944444444444444
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2030,unitless,0.92280701754386
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2030,unitless,0.957264957264957
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2030,unitless,0.92
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2030,unitless,0.95036496350365
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2030,unitless,0.942244108336264
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2030,unitless,0.952459016393443
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2030,unitless,0.912878787878788
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2030,unitless,0.907913669064748
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2030,unitless,0.893436293436293
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2030,unitless,0.965957446808511
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2030,unitless,0.962972292191436
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2040,unitless,0.949180327868852
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2040,unitless,0.886486486486487
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2040,unitless,0.953617021276596
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2040,unitless,0.963727959697733
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2040,unitless,0.862207357859532
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2040,unitless,0.869444444444444
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2040,unitless,0.875536480686695
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2040,unitless,0.907692307692308
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2040,unitless,0.947445255474453
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2040,unitless,0.906060606060606
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2040,unitless,0.970212765957447
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2040,unitless,0.935416666666667
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2040,unitless,0.912432432432432
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2040,unitless,0.895057034220532
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2040,unitless,0.958803986710963
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2040,unitless,0.906013363028953
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2040,unitless,0.958730158730159
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2040,unitless,0.935561027084066
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2040,unitless,0.869064748201439
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2050,unitless,0.939344262295082
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2050,unitless,0.87953667953668
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2050,unitless,0.94
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2050,unitless,0.961712846347607
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2050,unitless,0.842140468227425
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2050,unitless,0.826388888888889
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2050,unitless,0.872103004291846
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2050,unitless,0.891497975708502
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2050,unitless,0.943065693430657
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2050,unitless,0.900757575757576
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2050,unitless,0.963338788870704
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2050,unitless,0.926388888888889
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2050,unitless,0.908108108108108
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2050,unitless,0.890494296577947
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2050,unitless,0.952823920265781
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2050,unitless,0.891982182628062
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2050,unitless,0.955067155067155
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2050,unitless,0.926486106225818
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2050,unitless,0.824460431654676
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2060,unitless,0.953601953601954
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2060,unitless,0.927777777777778
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2060,unitless,0.914175167077031
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2060,unitless,0.881368821292776
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2060,unitless,0.903783783783784
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2060,unitless,0.805755395683453
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2060,unitless,0.945736434108527
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2060,unitless,0.866146993318486
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2060,unitless,0.965302782324059
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2060,unitless,0.866409266409266
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2060,unitless,0.926808510638298
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2060,unitless,0.960705289672544
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2060,unitless,0.832775919732441
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2060,unitless,0.931147540983607
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2060,unitless,0.808333333333333
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2060,unitless,0.863519313304721
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2060,unitless,0.862618083670715
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2060,unitless,0.9338199513382
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2060,unitless,0.903030303030303
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2070,unitless,0.932786885245902
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2070,unitless,0.855598455598456
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2070,unitless,0.913191489361702
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2070,unitless,0.961964735516373
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2070,unitless,0.82742474916388
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2070,unitless,0.769444444444444
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2070,unitless,0.857510729613734
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2070,unitless,0.840215924426451
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2070,unitless,0.930413625304136
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2070,unitless,0.896212121212121
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2070,unitless,0.953846153846154
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2070,unitless,0.922222222222222
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2070,unitless,0.897297297297297
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2070,unitless,0.867680608365019
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2070,unitless,0.9437430786268
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2070,unitless,0.847438752783964
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2070,unitless,0.951648351648352
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2070,unitless,0.905874076679564
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2070,unitless,0.766906474820144
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2080,unitless,0.927868852459016
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2080,unitless,0.857142857142857
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2080,unitless,0.905957446808511
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2080,unitless,0.962216624685139
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2080,unitless,0.817391304347826
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2080,unitless,0.741666666666667
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2080,unitless,0.851502145922747
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2080,unitless,0.831309041835358
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2080,unitless,0.91970802919708
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2080,unitless,0.916666666666667
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2080,unitless,0.938788870703764
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2080,unitless,0.919444444444444
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2080,unitless,0.884324324324324
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2080,unitless,0.873003802281369
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2080,unitless,0.941085271317829
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2080,unitless,0.839420935412027
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2080,unitless,0.947741147741148
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2080,unitless,0.899964825888146
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2080,unitless,0.739568345323741
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2090,unitless,0.919444444444444
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2090,unitless,0.885405405405405
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2090,unitless,0.866920152091255
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2090,unitless,0.927868852459016
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2090,unitless,0.939313399778516
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2090,unitless,0.853281853281853
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2090,unitless,0.844097995545657
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2090,unitless,0.900425531914894
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2090,unitless,0.943833943833944
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2090,unitless,0.962216624685139
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2090,unitless,0.899050298979951
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2090,unitless,0.813377926421405
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2090,unitless,0.693525179856115
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2090,unitless,0.698611111111111
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2090,unitless,0.842918454935622
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2090,unitless,0.841025641025641
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2090,unitless,0.90705596107056
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2090,unitless,0.925
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2090,unitless,0.927659574468085
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|RLI,2100,unitless,0.922950819672131
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|RLI,2100,unitless,0.846332046332046
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|RLI,2100,unitless,0.896170212765957
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|RLI,2100,unitless,0.961964735516373
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|RLI,2100,unitless,0.814046822742475
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|RLI,2100,unitless,0.677777777777778
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|RLI,2100,unitless,0.83862660944206
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|RLI,2100,unitless,0.854251012145749
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|RLI,2100,unitless,0.893430656934307
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|RLI,2100,unitless,0.912878787878788
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|RLI,2100,unitless,0.912602291325696
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|RLI,2100,unitless,0.911805555555556
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|RLI,2100,unitless,0.871351351351351
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|RLI,2100,unitless,0.859315589353612
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|RLI,2100,unitless,0.935769656699889
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|RLI,2100,unitless,0.852783964365256
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|RLI,2100,unitless,0.935531135531136
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|RLI,2100,unitless,0.896869504045023
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|RLI,2100,unitless,0.670503597122302
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,4
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,14
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,6
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,24
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,30
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,8
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,27
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,25
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,15
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,5
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,8
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,7
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,13
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,14
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,24
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,39
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,23
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,110
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|NSpeciesExtinctAtFirstYear,2005,number of species,7
AIM,SSP1p_BaU_NoCC,CHN,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,15
AIM,SSP1p_BaU_NoCC,IND,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,5
AIM,SSP1p_BaU_NoCC,SEA,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,8
AIM,SSP1p_BaU_NoCC,OAS,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,7
AIM,SSP1p_BaU_NoCC,ANZ,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,13
AIM,SSP1p_BaU_NoCC,NAM,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,14
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,4
AIM,SSP1p_BaU_NoCC,OAM,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,24
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,14
AIM,SSP1p_BaU_NoCC,AME,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,39
AIM,SSP1p_BaU_NoCC,BRA,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,6
AIM,SSP1p_BaU_NoCC,SAS,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,23
AIM,SSP1p_BaU_NoCC,OSA,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,24
AIM,SSP1p_BaU_NoCC,WLD,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,110
AIM,SSP1p_BaU_NoCC,FSU,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,30
AIM,SSP1p_BaU_NoCC,EUE,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,7
AIM,SSP1p_BaU_NoCC,EUR,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,8
AIM,SSP1p_BaU_NoCC,MEN,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,27
AIM,SSP1p_BaU_NoCC,SSA,Biodiversity|NSpeciesExtinctAtFirstYear,2010,number of species,25
AIM,SSP1p_BaU_NoCC,CAN,Biodiversity|NSpeciesExtinctAtFirstYear,2020,number of species,4
AIM,SSP1p_BaU_NoCC,USA,Biodiversity|NSpeciesExtinctAtFirstYear,2020,number of species,14
