*file,reg,variable,year,val
SSP1pDEM_BaU_NoCC,EUR,NSpeciesExtinctAtFirstYear,2010,8
SSP1pDEM_BaU_NoCC,MEN,NSpeciesExtinctAtFirstYear,2010,27
SSP1pDEM_BaU_NoCC,SSA,NSpeciesExtinctAtFirstYear,2010,25
SSP1pDEM_BaU_NoCC,CHN,NSpeciesExtinctAtFirstYear,2010,15
SSP1pDEM_BaU_NoCC,IND,NSpeciesExtinctAtFirstYear,2010,5
SSP1pDEM_BaU_NoCC,SEA,NSpeciesExtinctAtFirstYear,2010,8
SSP1pDEM_BaU_NoCC,OAS,NSpeciesExtinctAtFirstYear,2010,7
SSP1pDEM_BaU_NoCC,ANZ,NSpeciesExtinctAtFirstYear,2010,13
SSP1pDEM_BaU_NoCC,NAM,NSpeciesExtinctAtFirstYear,2010,14
SSP1pDEM_BaU_NoCC,OAM,NSpeciesExtinctAtFirstYear,2010,24
SSP1pDEM_BaU_NoCC,AME,NSpeciesExtinctAtFirstYear,2010,39
SSP1pDEM_BaU_NoCC,SAS,NSpeciesExtinctAtFirstYear,2010,23
SSP1pDEM_BaU_NoCC,WLD,NSpeciesExtinctAtFirstYear,2010,110
SSP1pDEM_BaU_NoCC,EUE,NSpeciesExtinctAtFirstYear,2010,7
SSP1pDEM_BaU_NoCC,CAN,NPotSpeciesInRegion,2010,122
SSP1pDEM_BaU_NoCC,USA,NPotSpeciesInRegion,2010,259
SSP1pDEM_BaU_NoCC,BRA,NPotSpeciesInRegion,2010,470
SSP1pDEM_BaU_NoCC,OSA,NPotSpeciesInRegion,2010,794
SSP1pDEM_BaU_NoCC,FSU,NPotSpeciesInRegion,2010,299
SSP1pDEM_BaU_NoCC,EUR,NPotSpeciesInRegion,2010,144
SSP1pDEM_BaU_NoCC,MEN,NPotSpeciesInRegion,2010,233
SSP1pDEM_BaU_NoCC,SSA,NPotSpeciesInRegion,2010,741
SSP1pDEM_BaU_NoCC,CHN,NPotSpeciesInRegion,2010,411
SSP1pDEM_BaU_NoCC,IND,NPotSpeciesInRegion,2010,264
SSP1pDEM_BaU_NoCC,SEA,NPotSpeciesInRegion,2010,611
SSP1pDEM_BaU_NoCC,OAS,NPotSpeciesInRegion,2010,288
SSP1pDEM_BaU_NoCC,ANZ,NPotSpeciesInRegion,2010,185
SSP1pDEM_BaU_NoCC,NAM,NPotSpeciesInRegion,2010,263
SSP1pDEM_BaU_NoCC,OAM,NPotSpeciesInRegion,2010,903
SSP1pDEM_BaU_NoCC,AME,NPotSpeciesInRegion,2010,898
SSP1pDEM_BaU_NoCC,SAS,NPotSpeciesInRegion,2010,819
SSP1pDEM_BaU_NoCC,WLD,NPotSpeciesInRegion,2010,2843
SSP1pDEM_BaU_NoCC,EUE,NPotSpeciesInRegion,2010,139
SSP1pDEM_BaU_NoCC,CAN,ESHI,2020,1.001106265
SSP1pDEM_BaU_NoCC,USA,ESHI,2020,1.063857295
SSP1pDEM_BaU_NoCC,BRA,ESHI,2020,0.974515652
SSP1pDEM_BaU_NoCC,OSA,ESHI,2020,0.992210982
SSP1pDEM_BaU_NoCC,FSU,ESHI,2020,0.836751504
SSP1pDEM_BaU_NoCC,EUR,ESHI,2020,1.064190702
SSP1pDEM_BaU_NoCC,MEN,ESHI,2020,0.996464089
SSP1pDEM_BaU_NoCC,SSA,ESHI,2020,0.93090553
SSP1pDEM_BaU_NoCC,CHN,ESHI,2020,1.081950307
SSP1pDEM_BaU_NoCC,IND,ESHI,2020,0.927124667
SSP1pDEM_BaU_NoCC,SEA,ESHI,2020,0.998872164
SSP1pDEM_BaU_NoCC,OAS,ESHI,2020,0.980858071
SSP1pDEM_BaU_NoCC,ANZ,ESHI,2020,1.003747777
SSP1pDEM_BaU_NoCC,NAM,ESHI,2020,1.03401344
SSP1pDEM_BaU_NoCC,OAM,ESHI,2020,0.984331943
SSP1pDEM_BaU_NoCC,AME,ESHI,2020,0.941368898
SSP1pDEM_BaU_NoCC,SAS,ESHI,2020,1.00663879
SSP1pDEM_BaU_NoCC,WLD,ESHI,2020,0.972980762
SSP1pDEM_BaU_NoCC,EUE,ESHI,2020,1.063007682
SSP1pDEM_BaU_NoCC,CAN,RLI,2020,0.957377049
SSP1pDEM_BaU_NoCC,USA,RLI,2020,0.895752896
SSP1pDEM_BaU_NoCC,BRA,RLI,2020,0.975744681
SSP1pDEM_BaU_NoCC,OSA,RLI,2020,0.962216625
SSP1pDEM_BaU_NoCC,FSU,RLI,2020,0.790635452
SSP1pDEM_BaU_NoCC,EUR,RLI,2020,0.930555556
SSP1pDEM_BaU_NoCC,MEN,RLI,2020,0.881545064
SSP1pDEM_BaU_NoCC,SSA,RLI,2020,0.93900135
SSP1pDEM_BaU_NoCC,CHN,RLI,2020,0.951824818
SSP1pDEM_BaU_NoCC,IND,RLI,2020,0.937878788
SSP1pDEM_BaU_NoCC,SEA,RLI,2020,0.972176759
SSP1pDEM_BaU_NoCC,OAS,RLI,2020,0.946527778
SSP1pDEM_BaU_NoCC,ANZ,RLI,2020,0.912432432
SSP1pDEM_BaU_NoCC,NAM,RLI,2020,0.90418251
SSP1pDEM_BaU_NoCC,OAM,RLI,2020,0.965448505
SSP1pDEM_BaU_NoCC,AME,RLI,2020,0.933407572
SSP1pDEM_BaU_NoCC,SAS,RLI,2020,0.96019536
SSP1pDEM_BaU_NoCC,WLD,RLI,2020,0.946816743
SSP1pDEM_BaU_NoCC,EUE,RLI,2020,0.935251799
SSP1pDEM_BaU_NoCC,CAN,NSpeciesExtinctAtFirstYear,2020,4
SSP1pDEM_BaU_NoCC,USA,NSpeciesExtinctAtFirstYear,2020,14
SSP1pDEM_BaU_NoCC,BRA,NSpeciesExtinctAtFirstYear,2020,6
SSP1pDEM_BaU_NoCC,OSA,NSpeciesExtinctAtFirstYear,2020,24
SSP1pDEM_BaU_NoCC,FSU,NSpeciesExtinctAtFirstYear,2020,30
SSP1pDEM_BaU_NoCC,EUR,NSpeciesExtinctAtFirstYear,2020,8
SSP1pDEM_BaU_NoCC,MEN,NSpeciesExtinctAtFirstYear,2020,27
SSP1pDEM_BaU_NoCC,SSA,NSpeciesExtinctAtFirstYear,2020,25
SSP1pDEM_BaU_NoCC,CHN,NSpeciesExtinctAtFirstYear,2020,15
SSP1pDEM_BaU_NoCC,IND,NSpeciesExtinctAtFirstYear,2020,5
SSP1pDEM_BaU_NoCC,SEA,NSpeciesExtinctAtFirstYear,2020,8
SSP1pDEM_BaU_NoCC,OAS,NSpeciesExtinctAtFirstYear,2020,7
SSP1pDEM_BaU_NoCC,ANZ,NSpeciesExtinctAtFirstYear,2020,13
SSP1pDEM_BaU_NoCC,NAM,NSpeciesExtinctAtFirstYear,2020,14
SSP1pDEM_BaU_NoCC,OAM,NSpeciesExtinctAtFirstYear,2020,24
SSP1pDEM_BaU_NoCC,AME,NSpeciesExtinctAtFirstYear,2020,39
SSP1pDEM_BaU_NoCC,SAS,NSpeciesExtinctAtFirstYear,2020,23
SSP1pDEM_BaU_NoCC,WLD,NSpeciesExtinctAtFirstYear,2020,110
SSP1pDEM_BaU_NoCC,EUE,NSpeciesExtinctAtFirstYear,2020,7
SSP1pDEM_BaU_NoCC,CAN,NPotSpeciesInRegion,2020,122
SSP1pDEM_BaU_NoCC,USA,NPotSpeciesInRegion,2020,259
SSP1pDEM_BaU_NoCC,BRA,NPotSpeciesInRegion,2020,470
SSP1pDEM_BaU_NoCC,OSA,NPotSpeciesInRegion,2020,794
SSP1pDEM_BaU_NoCC,FSU,NPotSpeciesInRegion,2020,299
SSP1pDEM_BaU_NoCC,EUR,NPotSpeciesInRegion,2020,144
SSP1pDEM_BaU_NoCC,MEN,NPotSpeciesInRegion,2020,233
SSP1pDEM_BaU_NoCC,SSA,NPotSpeciesInRegion,2020,741
SSP1pDEM_BaU_NoCC,CHN,NPotSpeciesInRegion,2020,411
SSP1pDEM_BaU_NoCC,IND,NPotSpeciesInRegion,2020,264
SSP1pDEM_BaU_NoCC,SEA,NPotSpeciesInRegion,2020,611
SSP1pDEM_BaU_NoCC,OAS,NPotSpeciesInRegion,2020,288
SSP1pDEM_BaU_NoCC,ANZ,NPotSpeciesInRegion,2020,185
SSP1pDEM_BaU_NoCC,NAM,NPotSpeciesInRegion,2020,263
SSP1pDEM_BaU_NoCC,OAM,NPotSpeciesInRegion,2020,903
SSP1pDEM_BaU_NoCC,AME,NPotSpeciesInRegion,2020,898
SSP1pDEM_BaU_NoCC,SAS,NPotSpeciesInRegion,2020,819
SSP1pDEM_BaU_NoCC,WLD,NPotSpeciesInRegion,2020,2843
SSP1pDEM_BaU_NoCC,EUE,NPotSpeciesInRegion,2020,139
SSP1pDEM_BaU_NoCC,CAN,ESHI,2030,1.000090263
SSP1pDEM_BaU_NoCC,USA,ESHI,2030,1.067472287
SSP1pDEM_BaU_NoCC,BRA,ESHI,2030,0.953387429
SSP1pDEM_BaU_NoCC,OSA,ESHI,2030,0.988360405
SSP1pDEM_BaU_NoCC,FSU,ESHI,2030,0.839594885
SSP1pDEM_BaU_NoCC,EUR,ESHI,2030,1.020390272
SSP1pDEM_BaU_NoCC,MEN,ESHI,2030,1.001868843
SSP1pDEM_BaU_NoCC,SSA,ESHI,2030,0.895529853
SSP1pDEM_BaU_NoCC,CHN,ESHI,2030,1.105300669
SSP1pDEM_BaU_NoCC,IND,ESHI,2030,0.891821704
SSP1pDEM_BaU_NoCC,SEA,ESHI,2030,0.993597498
SSP1pDEM_BaU_NoCC,OAS,ESHI,2030,0.973414603
SSP1pDEM_BaU_NoCC,ANZ,ESHI,2030,1.006118537
SSP1pDEM_BaU_NoCC,NAM,ESHI,2030,1.033657923
SSP1pDEM_BaU_NoCC,OAM,ESHI,2030,0.973629891
SSP1pDEM_BaU_NoCC,AME,ESHI,2030,0.912645407
SSP1pDEM_BaU_NoCC,SAS,ESHI,2030,1.002742284
SSP1pDEM_BaU_NoCC,WLD,ESHI,2030,0.957849358
SSP1pDEM_BaU_NoCC,EUE,ESHI,2030,1.017282066
SSP1pDEM_BaU_NoCC,CAN,RLI,2030,0.955737705
SSP1pDEM_BaU_NoCC,USA,RLI,2030,0.898841699
SSP1pDEM_BaU_NoCC,BRA,RLI,2030,0.96212766
SSP1pDEM_BaU_NoCC,OSA,RLI,2030,0.962972292
SSP1pDEM_BaU_NoCC,FSU,RLI,2030,0.79264214
SSP1pDEM_BaU_NoCC,EUR,RLI,2030,0.919444444
SSP1pDEM_BaU_NoCC,MEN,RLI,2030,0.880686695
SSP1pDEM_BaU_NoCC,SSA,RLI,2030,0.918488529
SSP1pDEM_BaU_NoCC,CHN,RLI,2030,0.949391727
SSP1pDEM_BaU_NoCC,IND,RLI,2030,0.916666667
SSP1pDEM_BaU_NoCC,SEA,RLI,2030,0.970212766
SSP1pDEM_BaU_NoCC,OAS,RLI,2030,0.947222222
SSP1pDEM_BaU_NoCC,ANZ,RLI,2030,0.915675676
SSP1pDEM_BaU_NoCC,NAM,RLI,2030,0.906463878
SSP1pDEM_BaU_NoCC,OAM,RLI,2030,0.962126246
SSP1pDEM_BaU_NoCC,AME,RLI,2030,0.916258352
SSP1pDEM_BaU_NoCC,SAS,RLI,2030,0.956288156
SSP1pDEM_BaU_NoCC,WLD,RLI,2030,0.938726697
SSP1pDEM_BaU_NoCC,EUE,RLI,2030,0.923741007
SSP1pDEM_BaU_NoCC,CAN,NSpeciesExtinctAtFirstYear,2030,4
SSP1pDEM_BaU_NoCC,USA,NSpeciesExtinctAtFirstYear,2030,14
SSP1pDEM_BaU_NoCC,BRA,NSpeciesExtinctAtFirstYear,2030,6
SSP1pDEM_BaU_NoCC,OSA,NSpeciesExtinctAtFirstYear,2030,24
SSP1pDEM_BaU_NoCC,FSU,NSpeciesExtinctAtFirstYear,2030,30
SSP1pDEM_BaU_NoCC,EUR,NSpeciesExtinctAtFirstYear,2030,8
SSP1pDEM_BaU_NoCC,MEN,NSpeciesExtinctAtFirstYear,2030,27
SSP1pDEM_BaU_NoCC,SSA,NSpeciesExtinctAtFirstYear,2030,25
SSP1pDEM_BaU_NoCC,CHN,NSpeciesExtinctAtFirstYear,2030,15
SSP1pDEM_BaU_NoCC,IND,NSpeciesExtinctAtFirstYear,2030,5
SSP1pDEM_BaU_NoCC,SEA,NSpeciesExtinctAtFirstYear,2030,8
SSP1pDEM_BaU_NoCC,OAS,NSpeciesExtinctAtFirstYear,2030,7
SSP1pDEM_BaU_NoCC,ANZ,NSpeciesExtinctAtFirstYear,2030,13
SSP1pDEM_BaU_NoCC,NAM,NSpeciesExtinctAtFirstYear,2030,14
SSP1pDEM_BaU_NoCC,OAM,NSpeciesExtinctAtFirstYear,2030,24
SSP1pDEM_BaU_NoCC,AME,NSpeciesExtinctAtFirstYear,2030,39
SSP1pDEM_BaU_NoCC,SAS,NSpeciesExtinctAtFirstYear,2030,23
SSP1pDEM_BaU_NoCC,WLD,NSpeciesExtinctAtFirstYear,2030,110
SSP1pDEM_BaU_NoCC,EUE,NSpeciesExtinctAtFirstYear,2030,7
SSP1pDEM_BaU_NoCC,CAN,NPotSpeciesInRegion,2030,122
SSP1pDEM_BaU_NoCC,USA,NPotSpeciesInRegion,2030,259
SSP1pDEM_BaU_NoCC,BRA,NPotSpeciesInRegion,2030,470
SSP1pDEM_BaU_NoCC,OSA,NPotSpeciesInRegion,2030,794
SSP1pDEM_BaU_NoCC,FSU,NPotSpeciesInRegion,2030,299
SSP1pDEM_BaU_NoCC,EUR,NPotSpeciesInRegion,2030,144
SSP1pDEM_BaU_NoCC,MEN,NPotSpeciesInRegion,2030,233
SSP1pDEM_BaU_NoCC,SSA,NPotSpeciesInRegion,2030,741
SSP1pDEM_BaU_NoCC,CHN,NPotSpeciesInRegion,2030,411
SSP1pDEM_BaU_NoCC,IND,NPotSpeciesInRegion,2030,264
SSP1pDEM_BaU_NoCC,SEA,NPotSpeciesInRegion,2030,611
SSP1pDEM_BaU_NoCC,OAS,NPotSpeciesInRegion,2030,288
SSP1pDEM_BaU_NoCC,ANZ,NPotSpeciesInRegion,2030,185
SSP1pDEM_BaU_NoCC,NAM,NPotSpeciesInRegion,2030,263
SSP1pDEM_BaU_NoCC,OAM,NPotSpeciesInRegion,2030,903
SSP1pDEM_BaU_NoCC,AME,NPotSpeciesInRegion,2030,898
SSP1pDEM_BaU_NoCC,SAS,NPotSpeciesInRegion,2030,819
SSP1pDEM_BaU_NoCC,WLD,NPotSpeciesInRegion,2030,2843
SSP1pDEM_BaU_NoCC,EUE,NPotSpeciesInRegion,2030,139
SSP1pDEM_BaU_NoCC,CAN,ESHI,2040,1.00162643
SSP1pDEM_BaU_NoCC,USA,ESHI,2040,1.063688915
SSP1pDEM_BaU_NoCC,BRA,ESHI,2040,0.932813454
SSP1pDEM_BaU_NoCC,OSA,ESHI,2040,0.985769743
SSP1pDEM_BaU_NoCC,FSU,ESHI,2040,0.840900216
SSP1pDEM_BaU_NoCC,EUR,ESHI,2040,0.980500928
SSP1pDEM_BaU_NoCC,MEN,ESHI,2040,1.005037459
SSP1pDEM_BaU_NoCC,SSA,ESHI,2040,0.872111718
SSP1pDEM_BaU_NoCC,CHN,ESHI,2040,1.140642752
SSP1pDEM_BaU_NoCC,IND,ESHI,2040,0.878409463
SSP1pDEM_BaU_NoCC,SEA,ESHI,2040,0.996093448
SSP1pDEM_BaU_NoCC,OAS,ESHI,2040,0.97307339
SSP1pDEM_BaU_NoCC,ANZ,ESHI,2040,1.004595869
SSP1pDEM_BaU_NoCC,NAM,ESHI,2040,1.027905326
SSP1pDEM_BaU_NoCC,OAM,ESHI,2040,0.963985801
SSP1pDEM_BaU_NoCC,AME,ESHI,2040,0.892969484
SSP1pDEM_BaU_NoCC,SAS,ESHI,2040,1.008730126
SSP1pDEM_BaU_NoCC,WLD,ESHI,2040,0.948560418
SSP1pDEM_BaU_NoCC,EUE,ESHI,2040,0.975840235
SSP1pDEM_BaU_NoCC,CAN,RLI,2040,0.960655738
SSP1pDEM_BaU_NoCC,USA,RLI,2040,0.891119691
SSP1pDEM_BaU_NoCC,BRA,RLI,2040,0.945531915
SSP1pDEM_BaU_NoCC,OSA,RLI,2040,0.96372796
SSP1pDEM_BaU_NoCC,FSU,RLI,2040,0.789966555
SSP1pDEM_BaU_NoCC,EUR,RLI,2040,0.905555556
SSP1pDEM_BaU_NoCC,MEN,RLI,2040,0.877253219
SSP1pDEM_BaU_NoCC,SSA,RLI,2040,0.898245614
SSP1pDEM_BaU_NoCC,CHN,RLI,2040,0.945985401
SSP1pDEM_BaU_NoCC,IND,RLI,2040,0.899242424
SSP1pDEM_BaU_NoCC,SEA,RLI,2040,0.972176759
SSP1pDEM_BaU_NoCC,OAS,RLI,2040,0.948611111
SSP1pDEM_BaU_NoCC,ANZ,RLI,2040,0.912432432
SSP1pDEM_BaU_NoCC,NAM,RLI,2040,0.900380228
SSP1pDEM_BaU_NoCC,OAM,RLI,2040,0.956589147
SSP1pDEM_BaU_NoCC,AME,RLI,2040,0.898663697
SSP1pDEM_BaU_NoCC,SAS,RLI,2040,0.955799756
SSP1pDEM_BaU_NoCC,WLD,RLI,2040,0.930495955
SSP1pDEM_BaU_NoCC,EUE,RLI,2040,0.909352518
SSP1pDEM_BaU_NoCC,CAN,NSpeciesExtinctAtFirstYear,2040,4
SSP1pDEM_BaU_NoCC,USA,NSpeciesExtinctAtFirstYear,2040,14
SSP1pDEM_BaU_NoCC,BRA,NSpeciesExtinctAtFirstYear,2040,6
SSP1pDEM_BaU_NoCC,OSA,NSpeciesExtinctAtFirstYear,2040,24
SSP1pDEM_BaU_NoCC,FSU,NSpeciesExtinctAtFirstYear,2040,30
SSP1pDEM_BaU_NoCC,EUR,NSpeciesExtinctAtFirstYear,2040,8
SSP1pDEM_BaU_NoCC,MEN,NSpeciesExtinctAtFirstYear,2040,27
SSP1pDEM_BaU_NoCC,SSA,NSpeciesExtinctAtFirstYear,2040,25
SSP1pDEM_BaU_NoCC,CHN,NSpeciesExtinctAtFirstYear,2040,15
SSP1pDEM_BaU_NoCC,IND,NSpeciesExtinctAtFirstYear,2040,5
SSP1pDEM_BaU_NoCC,SEA,NSpeciesExtinctAtFirstYear,2040,8
SSP1pDEM_BaU_NoCC,OAS,NSpeciesExtinctAtFirstYear,2040,7
SSP1pDEM_BaU_NoCC,ANZ,NSpeciesExtinctAtFirstYear,2040,13
SSP1pDEM_BaU_NoCC,NAM,NSpeciesExtinctAtFirstYear,2040,14
SSP1pDEM_BaU_NoCC,OAM,NSpeciesExtinctAtFirstYear,2040,24
SSP1pDEM_BaU_NoCC,AME,NSpeciesExtinctAtFirstYear,2040,39
SSP1pDEM_BaU_NoCC,SAS,NSpeciesExtinctAtFirstYear,2040,23
SSP1pDEM_BaU_NoCC,WLD,NSpeciesExtinctAtFirstYear,2040,110
SSP1pDEM_BaU_NoCC,EUE,NSpeciesExtinctAtFirstYear,2040,7
SSP1pDEM_BaU_NoCC,CAN,NPotSpeciesInRegion,2040,122
SSP1pDEM_BaU_NoCC,USA,NPotSpeciesInRegion,2040,259
SSP1pDEM_BaU_NoCC,BRA,NPotSpeciesInRegion,2040,470
SSP1pDEM_BaU_NoCC,OSA,NPotSpeciesInRegion,2040,794
SSP1pDEM_BaU_NoCC,FSU,NPotSpeciesInRegion,2040,299
SSP1pDEM_BaU_NoCC,EUR,NPotSpeciesInRegion,2040,144
SSP1pDEM_BaU_NoCC,MEN,NPotSpeciesInRegion,2040,233
SSP1pDEM_BaU_NoCC,SSA,NPotSpeciesInRegion,2040,741
SSP1pDEM_BaU_NoCC,CHN,NPotSpeciesInRegion,2040,411
SSP1pDEM_BaU_NoCC,IND,NPotSpeciesInRegion,2040,264
SSP1pDEM_BaU_NoCC,SEA,NPotSpeciesInRegion,2040,611
SSP1pDEM_BaU_NoCC,OAS,NPotSpeciesInRegion,2040,288
SSP1pDEM_BaU_NoCC,ANZ,NPotSpeciesInRegion,2040,185
SSP1pDEM_BaU_NoCC,NAM,NPotSpeciesInRegion,2040,263
SSP1pDEM_BaU_NoCC,OAM,NPotSpeciesInRegion,2040,903
SSP1pDEM_BaU_NoCC,AME,NPotSpeciesInRegion,2040,898
SSP1pDEM_BaU_NoCC,SAS,NPotSpeciesInRegion,2040,819
SSP1pDEM_BaU_NoCC,WLD,NPotSpeciesInRegion,2040,2843
SSP1pDEM_BaU_NoCC,EUE,NPotSpeciesInRegion,2040,139
SSP1pDEM_BaU_NoCC,CAN,ESHI,2050,1.000761399
SSP1pDEM_BaU_NoCC,USA,ESHI,2050,1.061849802
SSP1pDEM_BaU_NoCC,BRA,ESHI,2050,0.911858344
SSP1pDEM_BaU_NoCC,OSA,ESHI,2050,0.98368317
SSP1pDEM_BaU_NoCC,FSU,ESHI,2050,0.83401842
SSP1pDEM_BaU_NoCC,EUR,ESHI,2050,0.944753884
SSP1pDEM_BaU_NoCC,MEN,ESHI,2050,1.005468303
SSP1pDEM_BaU_NoCC,SSA,ESHI,2050,0.851948401
SSP1pDEM_BaU_NoCC,CHN,ESHI,2050,1.160017101
SSP1pDEM_BaU_NoCC,IND,ESHI,2050,0.880332141
SSP1pDEM_BaU_NoCC,SEA,ESHI,2050,0.993911981
SSP1pDEM_BaU_NoCC,OAS,ESHI,2050,0.97424505
SSP1pDEM_BaU_NoCC,ANZ,ESHI,2050,0.997552368
SSP1pDEM_BaU_NoCC,NAM,ESHI,2050,1.024403674
SSP1pDEM_BaU_NoCC,OAM,ESHI,2050,0.954847035
SSP1pDEM_BaU_NoCC,AME,ESHI,2050,0.875606444
SSP1pDEM_BaU_NoCC,SAS,ESHI,2050,1.011536189
SSP1pDEM_BaU_NoCC,WLD,ESHI,2050,0.939271171
SSP1pDEM_BaU_NoCC,EUE,ESHI,2050,0.940496911
SSP1pDEM_BaU_NoCC,CAN,RLI,2050,0.960655738
SSP1pDEM_BaU_NoCC,USA,RLI,2050,0.881853282
SSP1pDEM_BaU_NoCC,BRA,RLI,2050,0.927234043
SSP1pDEM_BaU_NoCC,OSA,RLI,2050,0.961460957
SSP1pDEM_BaU_NoCC,FSU,RLI,2050,0.785953177
SSP1pDEM_BaU_NoCC,EUR,RLI,2050,0.875
SSP1pDEM_BaU_NoCC,MEN,RLI,2050,0.87639485
SSP1pDEM_BaU_NoCC,SSA,RLI,2050,0.880701754
SSP1pDEM_BaU_NoCC,CHN,RLI,2050,0.942092457
SSP1pDEM_BaU_NoCC,IND,RLI,2050,0.901515152
SSP1pDEM_BaU_NoCC,SEA,RLI,2050,0.966612111
SSP1pDEM_BaU_NoCC,OAS,RLI,2050,0.951388889
SSP1pDEM_BaU_NoCC,ANZ,RLI,2050,0.905945946
SSP1pDEM_BaU_NoCC,NAM,RLI,2050,0.894296578
SSP1pDEM_BaU_NoCC,OAM,RLI,2050,0.947286822
SSP1pDEM_BaU_NoCC,AME,RLI,2050,0.884632517
SSP1pDEM_BaU_NoCC,SAS,RLI,2050,0.953601954
SSP1pDEM_BaU_NoCC,WLD,RLI,2050,0.920365811
SSP1pDEM_BaU_NoCC,EUE,RLI,2050,0.879136691
SSP1pDEM_BaU_NoCC,CAN,NSpeciesExtinctAtFirstYear,2050,4
SSP1pDEM_BaU_NoCC,USA,NSpeciesExtinctAtFirstYear,2050,14
SSP1pDEM_BaU_NoCC,BRA,NSpeciesExtinctAtFirstYear,2050,6
SSP1pDEM_BaU_NoCC,OSA,NSpeciesExtinctAtFirstYear,2050,24
SSP1pDEM_BaU_NoCC,FSU,NSpeciesExtinctAtFirstYear,2050,30
SSP1pDEM_BaU_NoCC,EUR,NSpeciesExtinctAtFirstYear,2050,8
SSP1pDEM_BaU_NoCC,MEN,NSpeciesExtinctAtFirstYear,2050,27
SSP1pDEM_BaU_NoCC,SSA,NSpeciesExtinctAtFirstYear,2050,25
SSP1pDEM_BaU_NoCC,CHN,NSpeciesExtinctAtFirstYear,2050,15
SSP1pDEM_BaU_NoCC,IND,NSpeciesExtinctAtFirstYear,2050,5
SSP1pDEM_BaU_NoCC,SEA,NSpeciesExtinctAtFirstYear,2050,8
SSP1pDEM_BaU_NoCC,OAS,NSpeciesExtinctAtFirstYear,2050,7
SSP1pDEM_BaU_NoCC,ANZ,NSpeciesExtinctAtFirstYear,2050,13
SSP1pDEM_BaU_NoCC,NAM,NSpeciesExtinctAtFirstYear,2050,14
SSP1pDEM_BaU_NoCC,OAM,NSpeciesExtinctAtFirstYear,2050,24
SSP1pDEM_BaU_NoCC,AME,NSpeciesExtinctAtFirstYear,2050,39
SSP1pDEM_BaU_NoCC,SAS,NSpeciesExtinctAtFirstYear,2050,23
SSP1pDEM_BaU_NoCC,WLD,NSpeciesExtinctAtFirstYear,2050,110
SSP1pDEM_BaU_NoCC,EUE,NSpeciesExtinctAtFirstYear,2050,7
SSP1pDEM_BaU_NoCC,CAN,NPotSpeciesInRegion,2050,122
SSP1pDEM_BaU_NoCC,USA,NPotSpeciesInRegion,2050,259
SSP1pDEM_BaU_NoCC,BRA,NPotSpeciesInRegion,2050,470
SSP1pDEM_BaU_NoCC,OSA,NPotSpeciesInRegion,2050,794
SSP1pDEM_BaU_NoCC,FSU,NPotSpeciesInRegion,2050,299
SSP1pDEM_BaU_NoCC,EUR,NPotSpeciesInRegion,2050,144
SSP1pDEM_BaU_NoCC,MEN,NPotSpeciesInRegion,2050,233
SSP1pDEM_BaU_NoCC,SSA,NPotSpeciesInRegion,2050,741
SSP1pDEM_BaU_NoCC,CHN,NPotSpeciesInRegion,2050,411
SSP1pDEM_BaU_NoCC,IND,NPotSpeciesInRegion,2050,264
SSP1pDEM_BaU_NoCC,SEA,NPotSpeciesInRegion,2050,611
SSP1pDEM_BaU_NoCC,OAS,NPotSpeciesInRegion,2050,288
SSP1pDEM_BaU_NoCC,ANZ,NPotSpeciesInRegion,2050,185
SSP1pDEM_BaU_NoCC,NAM,NPotSpeciesInRegion,2050,263
SSP1pDEM_BaU_NoCC,OAM,NPotSpeciesInRegion,2050,903
SSP1pDEM_BaU_NoCC,AME,NPotSpeciesInRegion,2050,898
SSP1pDEM_BaU_NoCC,SAS,NPotSpeciesInRegion,2050,819
SSP1pDEM_BaU_NoCC,WLD,NPotSpeciesInRegion,2050,2843
SSP1pDEM_BaU_NoCC,EUE,NPotSpeciesInRegion,2050,139
SSP1pDEM_BaU_NoCC,CAN,ESHI,2060,0.999069347
SSP1pDEM_BaU_NoCC,USA,ESHI,2060,1.053579926
SSP1pDEM_BaU_NoCC,BRA,ESHI,2060,0.893753189
SSP1pDEM_BaU_NoCC,OSA,ESHI,2060,0.983713073
SSP1pDEM_BaU_NoCC,FSU,ESHI,2060,0.828718792
SSP1pDEM_BaU_NoCC,EUR,ESHI,2060,0.894639484
SSP1pDEM_BaU_NoCC,MEN,ESHI,2060,0.999984062
SSP1pDEM_BaU_NoCC,SSA,ESHI,2060,0.823989822
SSP1pDEM_BaU_NoCC,CHN,ESHI,2060,1.161547737
SSP1pDEM_BaU_NoCC,IND,ESHI,2060,0.876648405
SSP1pDEM_BaU_NoCC,SEA,ESHI,2060,0.988009837
SSP1pDEM_BaU_NoCC,OAS,ESHI,2060,0.975843739
SSP1pDEM_BaU_NoCC,ANZ,ESHI,2060,0.984609659
SSP1pDEM_BaU_NoCC,NAM,ESHI,2060,1.017444569
SSP1pDEM_BaU_NoCC,OAM,ESHI,2060,0.94852494
SSP1pDEM_BaU_NoCC,AME,ESHI,2060,0.850520138
SSP1pDEM_BaU_NoCC,SAS,ESHI,2060,1.010549929
SSP1pDEM_BaU_NoCC,WLD,ESHI,2060,0.926686318
SSP1pDEM_BaU_NoCC,EUE,ESHI,2060,0.886800353
SSP1pDEM_BaU_NoCC,CAN,RLI,2060,0.960655738
SSP1pDEM_BaU_NoCC,USA,RLI,2060,0.864092664
